,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,is_freq
2833,D16,1,3734,Polo Park,0,1-16-15,3565,1,False
2834,D16,1,3735,RRC Polytech,1,1-16-15,3566,1,False
2835,D16,1,3736,Polo Park,0,1-16-15,3565,1,False
2836,D16,1,3739,RRC Polytech,1,1-16-16,3566,1,False
2837,D16,1,3740,Polo Park,0,1-16-16,3565,1,False
2838,D16,1,3741,RRC Polytech,1,1-16-16,3566,1,False
2839,22,1,3743,Unicity,1,1-16-16,3233,1,False
2840,D17,1,3746,RRC Polytech,1,1-17-1,3437,1,False
2841,D17,1,3747,Kildonan Place,0,1-17-1,3436,1,False
2842,D17,1,3748,RRC Polytech,1,1-17-1,3437,1,False
2843,D17,1,3749,Kildonan Place,0,1-17-1,3436,1,False
2844,D17,1,3750,RRC Polytech,1,1-17-1,3437,1,False
2845,D17,1,3751,Kildonan Place,0,1-17-1,3436,1,False
2846,D17,1,3752,RRC Polytech,1,1-17-1,3437,1,False
2847,D17,1,3753,Kildonan Place,0,1-17-1,3436,1,False
2848,D17,1,3754,RRC Polytech,1,1-17-1,3437,1,False
2849,D17,1,3755,Kildonan Place,0,1-17-1,3436,1,False
2850,D17,1,3756,RRC Polytech,1,1-17-1,3437,1,False
2851,D17,1,3757,Kildonan Place,0,1-17-1,3436,1,False
2852,D17,1,3758,RRC Polytech,1,1-17-1,3437,1,False
2853,D17,1,3759,Kildonan Place,0,1-17-1,3436,1,False
2854,D17,1,3760,RRC Polytech,1,1-17-1,3437,1,False
2855,D17,1,3761,Kildonan Place,0,1-17-1,3436,1,False
2856,D17,1,3762,RRC Polytech,1,1-17-1,3437,1,False
2857,D17,1,3763,Kildonan Place,0,1-17-1,3436,1,False
2858,D17,1,3766,Kildonan Place,0,1-17-2,3436,1,False
2859,D17,1,3767,RRC Polytech,1,1-17-2,3437,1,False
2860,D17,1,3768,Kildonan Place,0,1-17-2,3436,1,False
2861,74,1,3771,Waterford Green,0,1-17-3,3270,1,False
2862,D10,1,3772,Kildonan Place,0,1-17-3,3407,1,False
2863,D17,1,3773,RRC Polytech,1,1-17-3,3437,1,False
2864,D17,1,3774,Kildonan Place,0,1-17-3,3436,1,False
2865,D17,1,3775,RRC Polytech,1,1-17-3,3437,1,False
2866,D17,1,3776,Kildonan Place,0,1-17-3,3436,1,False
2867,D17,1,3777,RRC Polytech,1,1-17-3,3437,1,False
2868,D17,1,3778,Kildonan Place,0,1-17-3,3436,1,False
2869,D17,1,3779,RRC Polytech,1,1-17-3,3437,1,False
2870,D17,1,3780,Kildonan Place,0,1-17-3,3436,1,False
2871,D17,1,3781,RRC Polytech,1,1-17-3,3437,1,False
2872,D17,1,3782,Kildonan Place,0,1-17-3,3436,1,False
2873,D17,1,3783,RRC Polytech,1,1-17-3,3437,1,False
2874,D17,1,3784,Kildonan Place,0,1-17-3,3436,1,False
2875,D17,1,3787,RRC Polytech,1,1-17-4,3539,1,False
2876,D17,1,3788,Kildonan Place,0,1-17-4,3436,1,False
2877,D17,1,3789,RRC Polytech,1,1-17-4,3437,1,False
2878,D17,1,3790,Kildonan Place,0,1-17-4,3436,1,False
2879,D17,1,3791,RRC Polytech,1,1-17-4,3437,1,False
2880,D17,1,3792,Kildonan Place,0,1-17-4,3436,1,False
2881,D17,1,3793,RRC Polytech,1,1-17-4,3437,1,False
2882,D17,1,3794,Kildonan Place,0,1-17-4,3436,1,False
2883,D17,1,3795,RRC Polytech,1,1-17-4,3437,1,False
2884,D17,1,3796,Kildonan Place,0,1-17-4,3436,1,False
2885,D17,1,3797,RRC Polytech,1,1-17-4,3437,1,False
2886,D17,1,3798,Kildonan Place,0,1-17-4,3436,1,False
2887,D17,1,3799,RRC Polytech,1,1-17-4,3437,1,False
2888,D17,1,3800,Kildonan Place,0,1-17-4,3436,1,False
2889,D17,1,3801,RRC Polytech,1,1-17-4,3437,1,False
2890,D17,1,3802,Kildonan Place,0,1-17-4,3436,1,False
2891,D17,1,3805,RRC Polytech,1,1-17-5,3437,1,False
2892,D17,1,3806,Kildonan Place,0,1-17-5,3436,1,False
2893,D17,1,3807,RRC Polytech,1,1-17-5,3437,1,False
2894,D17,1,3808,Kildonan Place,0,1-17-5,3436,1,False
2895,D17,1,3809,RRC Polytech,1,1-17-5,3437,1,False
2896,D17,1,3810,Kildonan Place,0,1-17-5,3436,1,False
2897,D17,1,3811,RRC Polytech,1,1-17-5,3437,1,False
2898,D17,1,3812,Kildonan Place,0,1-17-5,3436,1,False
2899,D17,1,3813,RRC Polytech,1,1-17-5,3437,1,False
2900,D17,1,3814,Kildonan Place,0,1-17-5,3436,1,False
2901,D17,1,3815,RRC Polytech,1,1-17-5,3437,1,False
2902,D17,1,3816,Kildonan Place,0,1-17-5,3436,1,False
2903,D17,1,3817,RRC Polytech,1,1-17-5,3437,1,False
2904,D17,1,3818,Kildonan Place,0,1-17-5,3436,1,False
2905,D17,1,3819,RRC Polytech,1,1-17-5,3437,1,False
2906,D17,1,3820,Kildonan Place,0,1-17-5,3436,1,False
2907,D17,1,3821,RRC Polytech,1,1-17-5,3437,1,False
2908,D17,1,3822,Kildonan Place,0,1-17-5,3436,1,False
2909,D17,1,3825,Kildonan Place,0,1-17-6,3440,1,False
2910,D17,1,3826,RRC Polytech,1,1-17-6,3437,1,False
2911,D17,1,3827,Kildonan Place,0,1-17-6,3436,1,False
2912,D17,1,3828,RRC Polytech,1,1-17-6,3437,1,False
2913,D17,1,3831,Kildonan Place,0,1-17-7,3436,1,False
2914,D17,1,3832,RRC Polytech,1,1-17-7,3437,1,False
2915,D17,1,3835,RRC Polytech,1,1-17-8,3439,1,False
2916,D17,1,3836,Kildonan Place,0,1-17-8,3436,1,False
2917,D17,1,3837,RRC Polytech,1,1-17-8,3437,1,False
2918,D17,1,3840,RRC Polytech,1,1-17-9,3539,1,False
2919,D17,1,3841,Kildonan Place,0,1-17-9,3436,1,False
2920,D17,1,3842,RRC Polytech,1,1-17-9,3437,1,False
2921,D17,1,3843,Kildonan Place,0,1-17-9,3436,1,False
2922,D12,1,3846,The Airport,1,1-17-10,3417,1,False
2923,D17,1,3848,Kildonan Place,0,1-17-10,3436,1,False
2924,F5,1,3851,Fort Rouge Station,1,1-19-1,3445,1,True
2925,D19,1,3853,Downtown,0,1-19-1,3443,1,False
2926,D19,1,3855,Downtown,0,1-19-1,3443,1,False
2927,D19,1,3858,Downtown,0,1-19-2,3443,1,False
2928,D19,1,3859,The Zoo,1,1-19-2,3442,1,False
2929,D19,1,3860,Downtown,0,1-19-2,3443,1,False
2930,D19,1,3861,The Zoo,1,1-19-2,3442,1,False
2931,D19,1,3862,Downtown,0,1-19-2,3443,1,False
2932,D19,1,3863,The Zoo,1,1-19-2,3442,1,False
2933,D19,1,3864,Downtown,0,1-19-2,3443,1,False
2934,D19,1,3865,The Zoo,1,1-19-2,3442,1,False
2935,D19,1,3866,Downtown,0,1-19-2,3443,1,False
2936,D19,1,3867,The Zoo,1,1-19-2,3442,1,False
2937,D19,1,3868,Downtown,0,1-19-2,3443,1,False
2938,D19,1,3869,The Zoo,1,1-19-2,3442,1,False
2939,D19,1,3870,Downtown,0,1-19-2,3443,1,False
2940,D19,1,3871,The Zoo,1,1-19-2,3442,1,False
2941,D19,1,3872,Downtown,0,1-19-2,3443,1,False
2942,D19,1,3873,The Zoo,1,1-19-2,3442,1,False
2943,D19,1,3874,Downtown,0,1-19-2,3443,1,False
2944,D19,1,3875,The Zoo,1,1-19-2,3442,1,False
2945,D19,1,3876,Downtown,0,1-19-2,3443,1,False
2946,D19,1,3877,The Zoo,1,1-19-2,3442,1,False
2947,D19,1,3878,Downtown,0,1-19-2,3443,1,False
2948,D19,1,3879,The Zoo,1,1-19-2,3442,1,False
2949,D19,1,3880,Downtown,0,1-19-2,3443,1,False
2950,D19,1,3881,The Zoo,1,1-19-2,3442,1,False
2951,D19,1,3882,Downtown,0,1-19-2,3443,1,False
2952,D19,1,3883,The Zoo,1,1-19-2,3442,1,False
2953,D19,1,3884,Downtown,0,1-19-2,3443,1,False
2954,D19,1,3885,The Zoo,1,1-19-2,3442,1,False
2955,D19,1,3886,Downtown,0,1-19-2,3443,1,False
2956,D19,1,3887,The Zoo,1,1-19-2,3442,1,False
2957,D19,1,3888,Downtown,0,1-19-2,3443,1,False
2958,D19,1,3891,The Zoo,1,1-19-3,3442,1,False
2959,D19,1,3892,Downtown,0,1-19-3,3443,1,False
2960,D19,1,3893,The Zoo,1,1-19-3,3442,1,False
2961,D19,1,3894,Downtown,0,1-19-3,3443,1,False
2962,D19,1,3895,The Zoo,1,1-19-3,3442,1,False
2963,D19,1,3896,Downtown,0,1-19-3,3443,1,False
2964,D19,1,3897,The Zoo,1,1-19-3,3442,1,False
2965,D19,1,3898,Downtown,0,1-19-3,3443,1,False
2966,D19,1,3899,The Zoo,1,1-19-3,3442,1,False
2967,D19,1,3900,Downtown,0,1-19-3,3443,1,False
2968,D19,1,3901,The Zoo,1,1-19-3,3442,1,False
2969,D19,1,3902,Downtown,0,1-19-3,3443,1,False
2970,D19,1,3903,The Zoo,1,1-19-3,3442,1,False
2971,D19,1,3904,Downtown,0,1-19-3,3443,1,False
2972,D19,1,3905,The Zoo,1,1-19-3,3442,1,False
2973,D19,1,3906,Downtown,0,1-19-3,3443,1,False
2974,D19,1,3907,The Zoo,1,1-19-3,3442,1,False
2975,D19,1,3908,Downtown,0,1-19-3,3443,1,False
2976,D19,1,3909,The Zoo,1,1-19-3,3442,1,False
2977,D19,1,3910,Downtown,0,1-19-3,3443,1,False
2978,D19,1,3911,The Zoo,1,1-19-3,3442,1,False
2979,D19,1,3912,Downtown,0,1-19-3,3443,1,False
2980,D19,1,3913,The Zoo,1,1-19-3,3442,1,False
2981,D19,1,3914,Downtown,0,1-19-3,3443,1,False
2982,D19,1,3915,The Zoo,1,1-19-3,3442,1,False
2983,D19,1,3916,Downtown,0,1-19-3,3443,1,False
2984,D19,1,3919,Downtown,0,1-19-4,3443,1,False
2985,D19,1,3920,The Zoo,1,1-19-4,3442,1,False
2986,D19,1,3921,Downtown,0,1-19-4,3443,1,False
2987,D19,1,3924,Downtown,0,1-19-5,3443,1,False
2988,D19,1,3925,The Zoo,1,1-19-5,3442,1,False
2989,D19,1,3926,Downtown,0,1-19-5,3443,1,False
2990,D19,1,3927,The Zoo,1,1-19-5,3442,1,False
2991,D19,1,3928,Downtown,0,1-19-5,3443,1,False
2992,D19,1,3929,The Zoo,1,1-19-5,3442,1,False
2993,D19,1,3930,Downtown,0,1-19-5,3443,1,False
2994,D19,1,3931,The Zoo,1,1-19-5,3442,1,False
2995,D19,1,3932,Downtown,0,1-19-5,3443,1,False
2996,D19,1,3933,The Zoo,1,1-19-5,3442,1,False
2997,D19,1,3934,Downtown,0,1-19-5,3443,1,False
2998,D19,1,3935,The Zoo,1,1-19-5,3442,1,False
2999,D19,1,3936,Downtown,0,1-19-5,3443,1,False
3000,D19,1,3937,The Zoo,1,1-19-5,3442,1,False
3001,D19,1,3938,Downtown,0,1-19-5,3443,1,False
3002,D19,1,3939,The Zoo,1,1-19-5,3442,1,False
3003,D19,1,3940,Downtown,0,1-19-5,3443,1,False
3004,D19,1,3941,The Zoo,1,1-19-5,3442,1,False
3005,D19,1,3942,Downtown,0,1-19-5,3443,1,False
3006,D19,1,3943,The Zoo,1,1-19-5,3442,1,False
3007,D19,1,3944,Downtown,0,1-19-5,3443,1,False
3008,D19,1,3945,The Zoo,1,1-19-5,3442,1,False
3009,D19,1,3946,Downtown,0,1-19-5,3443,1,False
3010,D19,1,3947,The Zoo,1,1-19-5,3442,1,False
3011,D19,1,3948,Downtown,0,1-19-5,3443,1,False
3012,D19,1,3949,The Zoo,1,1-19-5,3442,1,False
3013,D19,1,3950,Downtown,0,1-19-5,3443,1,False
3014,D19,1,3951,The Zoo,1,1-19-5,3442,1,False
3015,D12,1,3954,The Airport,1,1-19-6,3417,1,False
3016,D19,1,3956,The Zoo,1,1-19-6,3442,1,False
3017,D19,1,3959,The Zoo,1,1-19-7,3442,1,False
3018,D19,1,3961,The Zoo,1,1-19-7,3442,1,False
3019,D19,1,3964,The Zoo,1,1-19-21,3442,1,False
3020,D19,1,3965,Downtown,0,1-19-21,3443,1,False
3021,D19,1,3966,The Zoo,1,1-19-21,3442,1,False
3022,D19,1,3969,Downtown,0,1-19-22,3443,1,False
3023,D19,1,3970,The Zoo,1,1-19-22,3442,1,False
3024,D19,1,3971,Downtown,0,1-19-22,3443,1,False
3025,22,1,3974,Polo Park,0,1-22-1,3235,1,False
3026,22,1,3975,Unicity,1,1-22-1,3233,1,False
3027,22,1,3976,Polo Park,0,1-22-1,3235,1,False
3028,22,1,3977,Unicity,1,1-22-1,3233,1,False
3029,22,1,3978,Polo Park,0,1-22-1,3235,1,False
3030,22,1,3981,Polo Park,0,1-22-2,3235,1,False
3031,22,1,3982,Unicity,1,1-22-2,3233,1,False
3032,22,1,3983,Polo Park,0,1-22-2,3235,1,False
3033,22,1,3984,Unicity,1,1-22-2,3233,1,False
3034,22,1,3985,Polo Park,0,1-22-2,3235,1,False
3035,22,1,3986,Unicity,1,1-22-2,3233,1,False
3036,22,1,3987,Polo Park,0,1-22-2,3235,1,False
3037,D15,1,3990,Downtown,1,1-22-3,3564,1,False
3038,22,1,3992,Polo Park,0,1-22-3,3235,1,False
3039,22,1,3993,Unicity,1,1-22-3,3233,1,False
3040,22,1,3994,Polo Park,0,1-22-3,3235,1,False
3041,22,1,3995,Unicity,1,1-22-3,3233,1,False
3042,22,1,3996,Polo Park,0,1-22-3,3235,1,False
3043,22,1,3997,Unicity,1,1-22-3,3233,1,False
3044,22,1,3998,Polo Park,0,1-22-3,3235,1,False
3045,22,1,3999,Unicity,1,1-22-3,3233,1,False
3046,22,1,4000,Polo Park,0,1-22-3,3235,1,False
3047,22,1,4001,Unicity,1,1-22-3,3233,1,False
3048,22,1,4002,Polo Park,0,1-22-3,3235,1,False
3049,22,1,4003,Unicity,1,1-22-3,3233,1,False
3050,22,1,4004,Polo Park,0,1-22-3,3235,1,False
3051,22,1,4005,Unicity,1,1-22-3,3233,1,False
3052,22,1,4006,Polo Park,0,1-22-3,3235,1,False
3053,22,1,4007,Unicity,1,1-22-3,3233,1,False
3054,22,1,4008,Polo Park,0,1-22-3,3235,1,False
3055,22,1,4009,Unicity,1,1-22-3,3233,1,False
3056,22,1,4010,Polo Park,0,1-22-3,3235,1,False
3057,22,1,4011,Unicity,1,1-22-3,3233,1,False
3058,22,1,4012,Polo Park,0,1-22-3,3235,1,False
3059,22,1,4013,Unicity,1,1-22-3,3233,1,False
3060,22,1,4014,Polo Park,0,1-22-3,3235,1,False
3061,22,1,4015,Unicity,1,1-22-3,3233,1,False
3062,22,1,4016,Polo Park,0,1-22-3,3235,1,False
3063,22,1,4017,Unicity,1,1-22-3,3233,1,False
3064,22,1,4018,Polo Park,0,1-22-3,3235,1,False
3065,22,1,4019,Unicity,1,1-22-3,3233,1,False
3066,22,1,4020,Polo Park,0,1-22-3,3235,1,False
3067,22,1,4021,Unicity,1,1-22-3,3233,1,False
3068,22,1,4022,Polo Park,0,1-22-3,3235,1,False
3069,22,1,4023,Unicity,1,1-22-3,3233,1,False
3070,BLUE,1,4026,Downtown,0,1-22-4,3394,1,True
3071,22,1,4029,Unicity,1,1-22-4,3233,1,False
3072,22,1,4030,Polo Park,0,1-22-4,3235,1,False
3073,22,1,4031,Unicity,1,1-22-4,3233,1,False
3074,22,1,4032,Polo Park,0,1-22-4,3235,1,False
3075,22,1,4033,Unicity,1,1-22-4,3233,1,False
3076,22,1,4034,Polo Park,0,1-22-4,3235,1,False
3077,22,1,4035,Unicity,1,1-22-4,3233,1,False
3078,22,1,4036,Polo Park,0,1-22-4,3235,1,False
3079,22,1,4037,Unicity,1,1-22-4,3233,1,False
3080,22,1,4038,Polo Park,0,1-22-4,3235,1,False
3081,22,1,4039,Unicity,1,1-22-4,3233,1,False
3082,22,1,4040,Polo Park,0,1-22-4,3235,1,False
3083,22,1,4041,Unicity,1,1-22-4,3233,1,False
3084,22,1,4042,Polo Park,0,1-22-4,3235,1,False
3085,22,1,4043,Unicity,1,1-22-4,3233,1,False
3086,22,1,4044,Polo Park,0,1-22-4,3235,1,False
3087,D16,1,4045,Downtown,1,1-22-4,3569,1,False
3088,28,1,4048,Seel Station,1,1-28-1,3236,1,False
3089,28,1,4049,Garden City Centre,0,1-28-1,3237,1,False
3090,28,1,4050,Seel Station,1,1-28-1,3236,1,False
3091,28,1,4051,Garden City Centre,0,1-28-1,3237,1,False
3092,28,1,4052,Seel Station,1,1-28-1,3236,1,False
3093,28,1,4053,Garden City Centre,0,1-28-1,3237,1,False
3094,28,1,4054,Seel Station,1,1-28-1,3236,1,False
3095,28,1,4055,Garden City Centre,0,1-28-1,3237,1,False
3096,28,1,4056,Seel Station,1,1-28-1,3236,1,False
3097,28,1,4057,Garden City Centre,0,1-28-1,3237,1,False
3098,28,1,4058,Seel Station,1,1-28-1,3236,1,False
3099,28,1,4059,Garden City Centre,0,1-28-1,3237,1,False
3100,28,1,4060,Seel Station,1,1-28-1,3236,1,False
3101,28,1,4061,Garden City Centre,0,1-28-1,3237,1,False
3102,28,1,4062,Seel Station,1,1-28-1,3236,1,False
3103,28,1,4063,Garden City Centre,0,1-28-1,3237,1,False
3104,28,1,4066,Seel Station,1,1-28-2,3240,1,False
3105,28,1,4067,Garden City Centre,0,1-28-2,3237,1,False
3106,28,1,4068,Seel Station,1,1-28-2,3236,1,False
3107,28,1,4069,Garden City Centre,0,1-28-2,3237,1,False
3108,28,1,4070,Seel Station,1,1-28-2,3236,1,False
3109,28,1,4071,Garden City Centre,0,1-28-2,3237,1,False
3110,28,1,4072,Seel Station,1,1-28-2,3236,1,False
3111,28,1,4073,Garden City Centre,0,1-28-2,3237,1,False
3112,28,1,4074,Seel Station,1,1-28-2,3236,1,False
3113,28,1,4075,Garden City Centre,0,1-28-2,3237,1,False
3114,28,1,4076,Seel Station,1,1-28-2,3236,1,False
3115,28,1,4077,Garden City Centre,0,1-28-2,3237,1,False
3116,28,1,4078,Seel Station,1,1-28-2,3236,1,False
3117,28,1,4079,Garden City Centre,0,1-28-2,3237,1,False
3118,28,1,4080,Seel Station,1,1-28-2,3236,1,False
3119,28,1,4081,Garden City Centre,0,1-28-2,3237,1,False
3120,28,1,4082,Seel Station,1,1-28-2,3236,1,False
3121,28,1,4085,Garden City Centre,0,1-28-3,3239,1,False
3122,28,1,4086,Seel Station,1,1-28-3,3236,1,False
3123,28,1,4087,Garden City Centre,0,1-28-3,3237,1,False
3124,28,1,4088,Seel Station,1,1-28-3,3236,1,False
3125,28,1,4089,Garden City Centre,0,1-28-3,3237,1,False
3126,28,1,4090,Seel Station,1,1-28-3,3236,1,False
3127,28,1,4091,Garden City Centre,0,1-28-3,3237,1,False
3128,28,1,4092,Seel Station,1,1-28-3,3236,1,False
3129,28,1,4093,Garden City Centre,0,1-28-3,3237,1,False
3130,28,1,4094,Seel Station,1,1-28-3,3236,1,False
3131,28,1,4095,Garden City Centre,0,1-28-3,3237,1,False
3132,28,1,4096,Seel Station,1,1-28-3,3236,1,False
3133,28,1,4097,Garden City Centre,0,1-28-3,3237,1,False
3134,28,1,4098,Seel Station,1,1-28-3,3236,1,False
3135,FX2,1,4101,Garden City Centre,0,1-28-4,3574,1,True
3136,28,1,4102,Seel Station,1,1-28-4,3236,1,False
3137,28,1,4103,Garden City Centre,0,1-28-4,3237,1,False
3138,28,1,4104,Seel Station,1,1-28-4,3236,1,False
3139,28,1,4105,Garden City Centre,0,1-28-4,3237,1,False
3140,28,1,4106,Seel Station,1,1-28-4,3236,1,False
3141,28,1,4107,Garden City Centre,0,1-28-4,3237,1,False
3142,28,1,4108,Seel Station,1,1-28-4,3236,1,False
3143,28,1,4109,Garden City Centre,0,1-28-4,3237,1,False
3144,38,1,4110,Kildonan Place,0,1-28-4,3593,1,False
3145,38,1,4111,Garden City Hub,1,1-28-4,3249,1,False
3146,38,1,4112,Kildonan Place,0,1-28-4,3593,1,False
3147,F9,1,4113,University of Manitoba,1,1-28-4,3467,1,True
3148,BLUE,1,4114,Unicity Shopping Centre,0,1-28-4,3396,1,True
3149,BLUE,1,4115,University of Manitoba,1,1-28-4,3397,1,True
3150,74,1,4116,Polo Park,0,1-28-4,3268,1,False
3151,28,1,4119,Seel Station,1,1-28-5,3236,1,False
3152,28,1,4120,Garden City Centre,0,1-28-5,3237,1,False
3153,28,1,4121,Seel Station,1,1-28-5,3236,1,False
3154,28,1,4122,Garden City Centre,0,1-28-5,3237,1,False
3155,28,1,4123,Seel Station,1,1-28-5,3236,1,False
3156,28,1,4124,Garden City Centre,0,1-28-5,3237,1,False
3157,28,1,4125,Seel Station,1,1-28-5,3236,1,False
3158,28,1,4126,Garden City Centre,0,1-28-5,3237,1,False
3159,28,1,4127,Seel Station,1,1-28-5,3236,1,False
3160,28,1,4128,Garden City Centre,0,1-28-5,3237,1,False
3161,28,1,4129,Seel Station,1,1-28-5,3236,1,False
3162,28,1,4130,Garden City Centre,0,1-28-5,3237,1,False
3163,28,1,4133,Seel Station,1,1-28-6,3240,1,False
3164,28,1,4134,Garden City Centre,0,1-28-6,3237,1,False
3165,28,1,4137,Garden City Centre,0,1-28-7,3239,1,False
3166,28,1,4138,Seel Station,1,1-28-7,3236,1,False
3167,28,1,4141,Garden City Centre,0,1-28-8,3237,1,False
3168,28,1,4142,Seel Station,1,1-28-8,3236,1,False
3169,28,1,4145,Seel Station,1,1-28-9,3236,1,False
3170,28,1,4146,Garden City Centre,0,1-28-9,3237,1,False
3171,28,1,4147,Seel Station,1,1-28-9,3236,1,False
3172,28,1,4150,Garden City Centre,0,1-28-10,3239,1,False
3173,28,1,4151,Seel Station,1,1-28-10,3236,1,False
3174,28,1,4152,Garden City Centre,0,1-28-10,3237,1,False
3175,F5,1,4153,Fort Rouge Station,1,1-28-10,3445,1,True
3176,28,1,4156,Seel Station,1,1-28-11,3240,1,False
3177,28,1,4157,Garden City Centre,0,1-28-11,3237,1,False
3178,28,1,4158,Seel Station,1,1-28-11,3236,1,False
3179,28,1,4159,Arlington & Portage,0,1-28-11,3241,1,False
3180,28,1,4162,Seel Station,1,1-28-12,3236,1,False
3181,28,1,4163,Garden City Centre,0,1-28-12,3237,1,False
3182,28,1,4164,Portage,1,1-28-12,3238,1,False
3183,28,1,4167,Seel Station,1,1-28-13,3236,1,False
3184,28,1,4168,Garden City Centre,0,1-28-13,3237,1,False
3185,28,1,4169,Seel Station,1,1-28-13,3236,1,False
3186,28,1,4170,Garden City Centre,0,1-28-13,3237,1,False
3187,28,1,4171,Seel Station,1,1-28-13,3236,1,False
3188,28,1,4172,Garden City Centre,0,1-28-13,3237,1,False
3189,31,1,4178,The Forks,1,1-31-1,3494,1,False
3190,31,1,4179,Riverbend,0,1-31-1,3495,1,False
3191,31,1,4180,The Forks,1,1-31-1,3494,1,False
3192,31,1,4181,Riverbend,0,1-31-1,3495,1,False
3193,31,1,4182,The Forks,1,1-31-1,3494,1,False
3194,31,1,4183,Riverbend,0,1-31-1,3495,1,False
3195,31,1,4184,The Forks,1,1-31-1,3494,1,False
3196,31,1,4185,Riverbend,0,1-31-1,3495,1,False
3197,31,1,4186,The Forks,1,1-31-1,3494,1,False
3198,31,1,4187,Riverbend,0,1-31-1,3495,1,False
3199,31,1,4188,The Forks,1,1-31-1,3494,1,False
3200,31,1,4189,Riverbend,0,1-31-1,3495,1,False
3201,31,1,4190,The Forks,1,1-31-1,3494,1,False
3202,31,1,4191,Riverbend,0,1-31-1,3493,1,False
3203,31,1,4192,The Forks,1,1-31-1,3496,1,False
3204,31,1,4193,Riverbend,0,1-31-1,3493,1,False
3205,31,1,4194,The Forks,1,1-31-1,3496,1,False
3206,31,1,4195,Riverbend,0,1-31-1,3493,1,False
3207,31,1,4196,The Forks,1,1-31-1,3496,1,False
3208,31,1,4197,Riverbend,0,1-31-1,3493,1,False
3209,31,1,4198,The Forks,1,1-31-1,3496,1,False
3210,31,1,4201,Riverbend,0,1-31-2,3495,1,False
3211,31,1,4202,The Forks,1,1-31-2,3494,1,False
3212,31,1,4203,Riverbend,0,1-31-2,3495,1,False
3213,31,1,4204,The Forks,1,1-31-2,3494,1,False
3214,31,1,4207,The Forks,1,1-31-3,3494,1,False
3215,31,1,4208,Riverbend,0,1-31-3,3495,1,False
3216,31,1,4209,The Forks,1,1-31-3,3494,1,False
3217,31,1,4210,Riverbend,0,1-31-3,3495,1,False
3218,31,1,4211,The Forks,1,1-31-3,3494,1,False
3219,31,1,4212,Riverbend,0,1-31-3,3495,1,False
3220,31,1,4213,The Forks,1,1-31-3,3494,1,False
3221,31,1,4214,Riverbend,0,1-31-3,3495,1,False
3222,31,1,4215,The Forks,1,1-31-3,3494,1,False
3223,31,1,4216,Riverbend,0,1-31-3,3495,1,False
3224,31,1,4217,The Forks,1,1-31-3,3494,1,False
3225,31,1,4218,Riverbend,0,1-31-3,3495,1,False
3226,31,1,4219,The Forks,1,1-31-3,3494,1,False
3227,31,1,4220,Riverbend,0,1-31-3,3493,1,False
3228,31,1,4221,The Forks,1,1-31-3,3496,1,False
3229,31,1,4222,Riverbend,0,1-31-3,3493,1,False
3230,31,1,4223,The Forks,1,1-31-3,3496,1,False
3231,31,1,4224,Riverbend,0,1-31-3,3493,1,False
3232,31,1,4225,The Forks,1,1-31-3,3496,1,False
3233,31,1,4226,Riverbend,0,1-31-3,3493,1,False
3234,31,1,4227,The Forks,1,1-31-3,3496,1,False
3235,31,1,4230,The Forks,1,1-31-4,3494,1,False
3236,D15,1,4232,Downtown,1,1-31-4,3564,1,False
3237,31,1,4236,The Forks,1,1-31-5,3494,1,False
3238,31,1,4237,Riverbend,0,1-31-5,3495,1,False
3239,31,1,4238,The Forks,1,1-31-5,3494,1,False
3240,31,1,4239,Riverbend,0,1-31-5,3495,1,False
3241,31,1,4240,The Forks,1,1-31-5,3494,1,False
3242,31,1,4241,Riverbend,0,1-31-5,3495,1,False
3243,31,1,4242,The Forks,1,1-31-5,3494,1,False
3244,31,1,4243,Riverbend,0,1-31-5,3495,1,False
3245,31,1,4244,The Forks,1,1-31-5,3494,1,False
3246,31,1,4245,Riverbend,0,1-31-5,3495,1,False
3247,31,1,4246,The Forks,1,1-31-5,3494,1,False
3248,31,1,4247,Riverbend,0,1-31-5,3493,1,False
3249,31,1,4248,The Forks,1,1-31-5,3496,1,False
3250,31,1,4249,Riverbend,0,1-31-5,3493,1,False
3251,31,1,4250,The Forks,1,1-31-5,3496,1,False
3252,31,1,4251,Riverbend,0,1-31-5,3493,1,False
3253,31,1,4252,The Forks,1,1-31-5,3496,1,False
3254,31,1,4253,Riverbend,0,1-31-5,3493,1,False
3255,31,1,4254,The Forks,1,1-31-5,3496,1,False
3256,31,1,4255,Riverbend,0,1-31-5,3493,1,False
3257,31,1,4256,The Forks,1,1-31-5,3496,1,False
3258,31,1,4257,Riverbend,0,1-31-5,3493,1,False
3259,31,1,4258,The Forks,1,1-31-5,3496,1,False
3260,31,1,4259,Riverbend,0,1-31-5,3493,1,False
3261,31,1,4262,Riverbend,0,1-31-6,3493,1,False
3262,31,1,4264,Riverbend,0,1-31-6,3493,1,False
3263,39,1,4268,Cathedral & Main,0,1-37-1,3252,1,False
3264,37,1,4269,Waterford Green,1,1-37-1,3497,1,False
3265,39,1,4270,Cathedral & Main,0,1-37-1,3252,1,False
3266,37,1,4271,Waterford Green,1,1-37-1,3497,1,False
3267,39,1,4272,Cathedral & Main,0,1-37-1,3252,1,False
3268,37,1,4273,Waterford Green,1,1-37-1,3497,1,False
3269,39,1,4274,Cathedral & Main,0,1-37-1,3252,1,False
