,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
1597,40020,40020,Westbound McMeans at Lancelot,49.90561088490597,-96.98311412011162,https://winnipegtransit.com/stops/40020,False
1598,40021,40021,Eastbound McMeans at Lancelot,49.90548334655058,-96.98302194670671,https://winnipegtransit.com/stops/40021,False
1599,40022,40022,Westbound Kildare at Widlake,49.90088238678181,-96.98328347637808,https://winnipegtransit.com/stops/40022,False
1600,40023,40023,Eastbound Kildare at Widlake,49.900762346462145,-96.98413798332872,https://winnipegtransit.com/stops/40023,False
1601,40024,40024,Westbound Victoria at Minikada,49.896015622032586,-96.9842940429036,https://winnipegtransit.com/stops/40024,True
1602,40025,40025,Westbound McMeans at Bayview,49.90562682095399,-96.98557864918982,https://winnipegtransit.com/stops/40025,False
1603,40026,40026,Eastbound McMeans at Bayview,49.90551042601881,-96.98612667520251,https://winnipegtransit.com/stops/40026,False
1604,40029,40029,Eastbound Victoria at Minikada,49.89588685085243,-96.9846475302587,https://winnipegtransit.com/stops/40029,True
1605,40032,40032,Westbound McMeans at Wayoata,49.90563464513103,-96.98861455021948,https://winnipegtransit.com/stops/40032,False
1606,40033,40033,Eastbound McMeans at Wayoata,49.90551392264928,-96.98839673027918,https://winnipegtransit.com/stops/40033,False
1607,40034,40034,Westbound Kildare at Wayoata,49.900903955767745,-96.98865812298077,https://winnipegtransit.com/stops/40034,False
1608,40035,40035,Eastbound Kildare at Wayoata,49.90078778714329,-96.98922000433969,https://winnipegtransit.com/stops/40035,False
1609,40036,40036,Westbound Regent at Wayoata,49.895176445748874,-96.98931403226162,https://winnipegtransit.com/stops/40036,True
1610,40037,40037,Eastbound Regent at Wayoata,49.8950479451261,-96.98916620326224,https://winnipegtransit.com/stops/40037,True
1611,40038,40038,Westbound McMeans at Argus,49.90558804658882,-96.9931847505039,https://winnipegtransit.com/stops/40038,False
1612,40039,40039,Eastbound McMeans at Argus,49.90545339669299,-96.99371958715766,https://winnipegtransit.com/stops/40039,False
1613,40040,40040,Westbound Kildare at Leola,49.90089758475917,-96.99399215140468,https://winnipegtransit.com/stops/40040,False
