,stop_code,stop_name,stop_lat,stop_lon,stop_change
747,11010,Northbound Fort at Broadway,49.88882168676582,-97.13632333079693,Removed
748,11016,Westbound River at Donald,49.88244387066379,-97.13686128375498,Unchanged
749,11022,Westbound Rupert at Princess,49.90155636002913,-97.139537024242,Removed
750,11023,Northbound St James at Ness,49.88329209201088,-97.20129656750316,Unchanged
751,11024,Northbound Fort at St. Mary,49.89139887747817,-97.13772777498872,Removed
752,11025,Eastbound Ellice at Balmoral,49.89288087848398,-97.15275014453874,Unchanged
753,11027,Southbound Southwest Transitway at Harkness Station,49.8807570744673,-97.1354506707884,Unchanged
754,11028,Northbound Southwest Transitway at Harkness Station,49.88091913355152,-97.13490153505047,Unchanged
755,11029,Southbound Southwest Transitway at Osborne Station,49.87328305505622,-97.1410970220562,Unchanged
756,11030,Northbound Southwest Transitway at Osborne Station,49.8735739001523,-97.14072398095963,Unchanged
757,11031,Southbound Southwest Transitway at Fort Rouge Station,49.862411064961776,-97.14577234321878,Unchanged
758,11032,Northbound Southwest Transitway at Fort Rouge Station,49.86298491251283,-97.14509636033004,Unchanged
759,11033,Southbound Southwest Transitway at Jubilee Station,49.85569247453471,-97.15031474518727,Unchanged
760,11034,Northbound Southwest Transitway at Jubilee Station,49.85614116382014,-97.14968543279382,Unchanged
761,11036,Northbound Daly at Morley (95 To Riverview),49.862853709707466,-97.14084336175952,Removed
762,11037,"Southbound Fort Rouge Station at Fort Rouge Station (F5, 557 to Windermere)",49.86254865903626,-97.14537745463684,Unchanged
763,11038,Southbound Fort Rouge Station at Fort Rouge Station (557 to Sage Creek),49.8623978421932,-97.14550846493412,Unchanged
764,11039,Southbound Vaughan at Portage North,49.89196556455047,-97.15007001623,Removed
765,11040,Westbound Wellington at Palk,49.87410383038596,-97.15981350310588,Removed
766,11041,Eastbound Wellington at Palk,49.87344330850675,-97.15900352262553,Removed
767,11042,Westbound Wellington at Kingsway,49.87502990768884,-97.160919624075,Removed
768,11043,Eastbound Wellington at Kingsway,49.87513542265543,-97.16133317400826,Removed
769,11044,Westbound Wellington at Academy,49.877074063104686,-97.16276280674658,Removed
770,11045,Westbound Wolseley at Misericordia Health Centre,49.88034246538025,-97.16013312102956,Unchanged
771,11046,Southbound Southwest Transitway at Harkness Station,49.88049478441331,-97.13592014187272,Removed
772,11047,Eastbound Morley at Hugo,49.86211023998616,-97.14327917967896,Removed
773,11048,Westbound Morley at Hugo,49.86211648569805,-97.14366855737252,Removed
774,11049,Northbound Southwest Transitway at Jubilee Overpass,49.85405303735113,-97.15016865354296,Removed
775,11050,Southbound Southwest Transitway at Jubilee Overpass,49.8539102129978,-97.15080017104516,Removed
776,11051,Northbound Main at St. Mary,49.89175202506861,-97.13619652709178,Unchanged
777,11052,Westbound Broadway at Main,49.88878598076956,-97.135781725487,Unchanged
778,11054,Eastbound Wolseley at Palmerston,49.879230575901346,-97.16602170051137,Unchanged
779,11055,Eastbound Wolseley at Maryland,49.88025271588037,-97.16127798021732,Removed
780,11056,Westbound Wolseley at Maryland,49.880389769527696,-97.16141197477044,Unchanged
781,11057,Westbound Wolseley at Canora,49.8793566510296,-97.16603084321684,Unchanged
782,11058,Westbound Wolseley at Arlington,49.87945909400852,-97.17023075698228,Removed
783,11059,Eastbound Ellice at Smith,49.89535136526978,-97.14243525521768,Unchanged
784,11060,Northbound Main at Graham (Portage and Main),49.8931496162794,-97.13696418952183,New
785,11100,Northbound Arlington at Portage South,49.8853632774798,-97.16931143945789,New
786,11102,Eastbound William at Furby,49.90363646398275,-97.15428908762492,New
787,11103,Westbound William at Furby,49.903778077379165,-97.15414441396756,New
788,11104,Eastbound Ellice at Donald,49.8949230307644,-97.14433148887105,New
789,11105,Westbound Ellice at Donald,49.89507741349182,-97.14442303727128,New
790,11106,Westbound Ellice at Edmonton,49.89427124489855,-97.1480046176612,New
791,11107,Southbound Erin at Portage,49.88437221806857,-97.18520523973724,New
792,11108,Eastbound Broadway at Portage,49.88626774174403,-97.16394516690968,New
793,11109,Westbound Broadway at Maryland,49.88592559109576,-97.16109027460256,New
794,11110,Northbound Tecumseh at William,49.90619714324744,-97.16258966990674,New
795,11111,Southbound Arlington at Portage South,49.88514161685914,-97.16951472588777,New
796,11112,Northbound Arlington at Westminster,49.88178738318672,-97.16957199075996,New
797,11113,Northbound Arlington at Portage North,49.88607301817939,-97.16925674510284,New
798,11114,Northbound Arlington at St. Paul,49.888094364016034,-97.16909673267584,New
799,11115,Southbound Arlington at Westminster,49.88141311788725,-97.16979495187368,New
800,11116,Southbound Arlington at Wolseley,49.87954437228502,-97.16993521573512,New
801,11117,Northbound Waterfront at Lombard,49.89554208281244,-97.13304280265844,New
802,11118,Northbound Waterfront at James,49.89867939302325,-97.13292170706669,New
803,11119,Northbound Waterfront at George,49.90084472821325,-97.12886918860998,New
804,11120,Southbound Waterfront at George,49.9006836048652,-97.13003128156775,New
805,11121,Southbound Waterfront at James,49.89820136990902,-97.13339969419984,New
806,11122,Southbound Waterfront at Lombard,49.89550926689102,-97.13323901247745,New
807,11123,Westbound Maroons at Empress,49.88787357735962,-97.19686606216504,New
808,11124,Westbound Maroons at St. James,49.887999837769,-97.20035584684616,New
809,11125,Eastbound Morley at Daly,49.86300318065412,-97.14062889632632,New
810,11126,Eastbound William at Arlington,49.90710930825104,-97.1650898716508,New
811,11127,Northbound Wall at Wolever,49.88736136737131,-97.18251754416566,New
812,11128,Northbound Wall at St. Matthews,49.89064962793767,-97.182268715783,New
813,11129,Northbound Wall at Ellice,49.89382979111745,-97.18200998581212,New
814,11130,Northbound Wall at Sargent,49.89743246636926,-97.1817353339599,New
815,11131,Northbound Wall at Wellington,49.900855345030095,-97.18146739438812,New
816,11132,Northbound Wall at Richard,49.904089656488885,-97.18122042933312,New
817,11133,Northbound Wall at Notre Dame,49.90667714750636,-97.18102561324008,New
818,11134,Southbound Erin at Richard,49.9043890316062,-97.1836742508167,New
819,11135,Southbound Erin at Wellington,49.90055262302006,-97.1839575880348,New
820,11136,Southbound Erin at Sargent,49.89712074674331,-97.18422568673614,New
821,11137,Southbound Erin at Ellice,49.8935092918242,-97.184514403927,New
822,11138,Southbound Erin at St. Matthews,49.89018572215573,-97.18480619299656,New
823,11139,Eastbound Rathgar at Lilac,49.8571396833858,-97.14687851222054,New
824,11140,Eastbound Rathgar at Cockburn,49.85855720712318,-97.14271968777534,New
825,11141,Westbound Beresford at Lilac,49.85647431616615,-97.14633352232988,New
826,11142,Eastbound Higgins at Waterfront,49.9035050808822,-97.12651010846652,New
827,11144,Westbound Notre Dame at Arlington,49.90445479524514,-97.1684355999874,New
828,11145,Southbound Princess at William (RRC Polytech),49.89933219410641,-97.14162786837085,New
829,11146,Northbound Stafford at Grant,49.862460245611786,-97.15673546935852,New
830,11147,Northbound Stafford at Grosvenor,49.870723922505256,-97.163351719488,New
831,11148,Eastbound Notre Dame at Erin,49.90900819262232,-97.18340323636032,New
832,11149,Eastbound Grosvenor at Stafford,49.87050177073247,-97.1629565454988,New
833,11150,Eastbound Logan at Keewatin,49.92153557782851,-97.1953178998994,New
834,11151,Northbound St James at Sargent,49.89817885652529,-97.20014425592164,New
835,11152,Northbound Tecumseh at Notre Dame,49.903548717855024,-97.16461219569548,New
836,11153,Westbound Morley at Osborne,49.86509454433203,-97.1347596392818,New
837,11154,Eastbound Morley at Osborne,49.864993866969186,-97.13465219125747,New
838,17001,Eastbound Webb at Vaughan,49.89271772191654,-97.15154501338034,New
839,17003,Westbound Station at Jubilee Station,49.85567824924664,-97.14942485387948,New
840,17005,Southbound Wolever at Erin,49.88690600736186,-97.18502668107698,New
841,17006,Westbound Broadway at Portage,49.886635489682625,-97.16444632433256,New
842,17007,Westbound Graham at Graham (Portage & Main),49.89314704805488,-97.13848198630971,New
843,17008,Eastbound Corydon at Osborne,49.87446844048537,-97.14209538789248,New
844,17009,Northbound Donald at Stradbrook,49.88046637616302,-97.13750813708404,New
845,17010,Northbound Donald at River,49.8824712869189,-97.13688806980038,New
846,17011,Northbound McPhillips at William,49.908909617961825,-97.17085752232012,New
847,17012,Southbound McPhillips at William,49.909005890765954,-97.1712578025936,New
848,17013,Eastbound Cumberland at Carlton,49.896894760073366,-97.14837761846071,New
849,17015,Northbound Colony at Portage North,49.891430542141904,-97.15092587344856,New
850,17016,Southbound Balmoral at Ellice,49.89337152784626,-97.15249470347904,New
851,17018,Southbound Memorial at Portage,49.89007499996928,-97.15053214594452,New
852,17019,Northbound Wall at Portage,49.88439651489818,-97.18274026694816,New
853,17020,Westbound Broadway at Portage,49.886745073325734,-97.16398274292938,New
854,20001,Southbound St James at Ness South,49.88208430536042,-97.20171731100548,Unchanged
855,20002,Southbound St James at Ness North,49.88451881076416,-97.2015154764902,Removed
856,20003,Southbound St James at St. Matthews,49.89110378404099,-97.20097832022633,Unchanged
857,20004,Southbound St James at Ellice,49.893735842486024,-97.20075512750356,Unchanged
858,20005,Southbound St James at Sargent,49.89800338787861,-97.20042928813218,Unchanged
859,20006,Southbound St James at Wellington,49.901506582878355,-97.20011790103916,Unchanged
860,20007,Southbound St James at Saskatchewan,49.90588156397808,-97.19976008022634,Removed
861,20008,Southbound St James at Dublin South,49.90856798355238,-97.199562563548,Unchanged
862,20009,Southbound St James at Dublin,49.911649516930325,-97.19932244699564,Removed
863,20010,Southbound St James at Bangor,49.91334771135847,-97.19920347586132,Removed
864,20011,Southbound St James at Notre Dame,49.91518974082081,-97.19907913620632,Removed
865,20012,Westbound Notre Dame at Keewatin,49.916529611977175,-97.19558838603972,Unchanged
866,20013,Westbound Logan at Dee,49.922765480673135,-97.19862965394805,Unchanged
867,20014,Eastbound Logan at Dee,49.92261395507772,-97.19871889541344,Unchanged
868,20015,Westbound Logan at Ada,49.92403241961286,-97.20259503121196,Unchanged
869,20016,Eastbound Logan at Ada,49.92401323021231,-97.20309732005175,Unchanged
870,20017,Southbound Berry at Wellington,49.90119269049427,-97.20946004344133,Unchanged
871,20018,Westbound Sargent at Bradford,49.898033327005486,-97.20467534619333,Removed
872,20019,Southbound King Edward at Logan,49.92478299399237,-97.20691416656258,Unchanged
873,20020,Northbound King Edward at Logan,49.924804787940744,-97.2065789691236,Unchanged
874,20021,Southbound King Edward at Pacific,49.92346085280055,-97.20692142605068,Removed
875,20022,Northbound King Edward at Pacific,49.9232758824646,-97.20659391090842,Removed
876,20023,Southbound King Edward at Elgin,49.92169799742224,-97.20693110326958,Unchanged
877,20024,Northbound King Edward at Elgin,49.92159393502978,-97.2066005975534,Unchanged
878,20025,Southbound King Edward at Bannatyne,49.91971895598095,-97.20692093542252,Removed
879,20026,Northbound King Edward at Bannatyne,49.91984884314512,-97.20659569373828,Removed
880,20027,Southbound King Edward at Legion,49.91794710973983,-97.2069309418042,Unchanged
881,20028,Northbound King Edward at Legion,49.91785203732981,-97.20660012797988,Unchanged
882,20029,Westbound Notre Dame at St. James,49.916546644419824,-97.19957187198854,Unchanged
883,20030,Eastbound Notre Dame at Becker,49.916340846916555,-97.20022033714216,Unchanged
884,20031,Westbound Notre Dame at Tentler,49.91652741033422,-97.20238654648158,Unchanged
885,20032,Eastbound Notre Dame at Tentler,49.91636581102285,-97.20240648650584,Unchanged
886,20033,Westbound Notre Dame at King Edward,49.91653924775037,-97.20604982374432,Removed
887,20034,Northbound King Edward at Notre Dame,49.917087260299986,-97.20658671088674,Unchanged
888,20035,Southbound King Edward at Notre Dame,49.91685848544286,-97.20691560206065,Removed
889,20036,Eastbound Notre Dame at King Edward,49.916353828722436,-97.20743581744262,Unchanged
890,20037,Westbound Sargent at King Edward,49.89810573315667,-97.20702601251146,Removed
891,20038,Eastbound Notre Dame at Sherwin,49.91637131260642,-97.21147499359022,Removed
892,20039,Westbound Notre Dame at Sherwin,49.916533300459164,-97.2108978505842,Removed
893,20040,Westbound Wellington at Canada Post,49.90181420077963,-97.21534175516894,Unchanged
894,20041,Eastbound Wellington at Canada Post,49.90158173079488,-97.2148489917175,Unchanged
895,20043,Eastbound Stevenson at Sherwin,49.91408626238919,-97.21261819735884,Removed
896,20044,Westbound Stevenson at Sherwin,49.9141860097796,-97.21267022853364,Removed
897,20045,Southbound Sherwin at Dublin,49.91238732810727,-97.21152487963508,Removed
898,20046,Westbound Dublin at Sherwin,49.91195900139884,-97.21116463767424,Unchanged
899,20047,Eastbound Dublin at Sherwin,49.911743965320525,-97.20947324460626,Unchanged
900,20048,Westbound Dublin at King Edward West,49.91185447594996,-97.2078951603029,Removed
901,20049,Eastbound Dublin at King Edward,49.91166110313514,-97.20702479657348,Removed
902,20050,Southbound King Edward at Dublin,49.91132604403967,-97.20629898657228,Removed
903,20051,Southbound King Edward at Powell,49.91317326039615,-97.20650904056282,Removed
904,20052,Northbound King Edward at Powell,49.91408719801971,-97.2062801170338,Removed
905,20053,Westbound Dublin at St. James,49.91153784561346,-97.19966090339744,Unchanged
906,20054,Eastbound Dublin at Border,49.91142204055974,-97.20089096904638,Unchanged
907,20055,Westbound Dublin at Border,49.911642517624074,-97.20234531750587,Removed
908,20056,Eastbound Dublin at King Edward East,49.91154560695718,-97.20421541311042,Unchanged
909,20057,Westbound Dublin at King Edward,49.9117761107466,-97.20573905339704,Unchanged
910,20058,Northbound King Edward at Dublin,49.91158200273788,-97.20598305113744,Removed
911,20059,Southbound King Edward at Saskatchewan North,49.90727424153227,-97.20661642713829,Removed
912,20060,Southbound King Edward at Saskatchewan,49.9052352851816,-97.20680346263173,Removed
913,20062,Southbound King Edward at Wellington,49.90165202318482,-97.2071730691664,Removed
914,20063,Southbound King Edward at Wellington South,49.90091550656631,-97.20724214896752,Removed
915,20064,Northbound Roseberry at St. Matthews,49.89127038368617,-97.21522948114806,Removed
916,20065,Northbound Century at Wellington,49.90166746863388,-97.20236795837197,Removed
917,20066,Northbound Roseberry at Ellice,49.89434212221112,-97.21493514388166,Removed
918,20067,Northbound Century at Wellington North,49.90389563441526,-97.20220157317236,Removed
919,20068,Northbound Century at Saskatchewan,49.904982963688,-97.20213329561152,Removed
920,20069,Northbound Century at Saskatchewan North,49.90821428904576,-97.20458984528078,Removed
921,20070,Westbound Wellington at Airport Terminal,49.90533905892906,-97.22404153960866,Unchanged
922,20072,Westbound Wellington at Airport Terminal (D13),49.90540732485795,-97.22438721374928,Unchanged
923,20073,Eastbound Wellington at Berry West,49.90150088569726,-97.2119414128316,Unchanged
924,20074,Westbound Wellington at Berry West,49.90172158451603,-97.21225355605056,Removed
925,20075,Eastbound Wellington at Berry,49.90141958794076,-97.20959090444744,Unchanged
926,20076,Westbound Wellington at Berry,49.901585175631624,-97.20866564736076,Removed
927,20077,Eastbound Wellington at King Edward,49.901356159099365,-97.2066548446609,Unchanged
928,20078,Westbound Wellington at King Edward,49.90151732860684,-97.20660709001083,Unchanged
929,20079,Eastbound Wellington at Bradford,49.90128072150796,-97.20410916822392,Removed
930,20080,Westbound Wellington at Bradford,49.90145649219267,-97.2044229425393,Removed
931,20081,Westbound Wellington at Century,49.90141886379085,-97.20315706194307,Removed
932,20082,Eastbound Sargent at St. James,49.89773499273881,-97.20052282395646,Removed
933,20083,Westbound Sargent at Century,49.897964762377434,-97.20257519603577,Removed
934,20084,Eastbound Sargent at Century,49.8978173370386,-97.20292880161414,Removed
935,20086,Northbound Berry at Sargent,49.89797390862108,-97.20955134735377,Unchanged
936,20087,Southbound Berry at Sargent,49.89828235989482,-97.20972095754787,Unchanged
937,20088,Eastbound Ellice at St. James,49.89414297738712,-97.20090707359724,Unchanged
938,20089,Westbound Ellice at Century,49.89436158881297,-97.20282046894955,Unchanged
939,20090,Eastbound Ellice at Century,49.8942167538919,-97.20334103955808,Unchanged
940,20091,Westbound Ellice at Century West,49.89443870556708,-97.20489229746414,Removed
941,20092,Eastbound Ellice at Century West,49.89427415597528,-97.2053022014036,Removed
942,20093,Westbound Ellice at King Edward,49.8945134756488,-97.20739586731162,Unchanged
943,20094,Eastbound Ellice at King Edward,49.89436135332789,-97.20802808831009,Unchanged
944,20095,Westbound Ellice at Berry,49.89457661963212,-97.20973278473323,Removed
945,20096,Northbound Berry at Ellice,49.894856810224574,-97.20981988513036,Unchanged
946,20097,Southbound Berry at Ellice,49.894671036314584,-97.21002169830048,Unchanged
947,20098,Eastbound Ellice at Berry,49.894436270523734,-97.21054557692852,Removed
948,20099,Westbound Ellice at Marjorie,49.89466306809701,-97.21241695068814,Unchanged
949,20100,Eastbound Ellice at Marjorie,49.89450619247831,-97.21274300240188,Unchanged
950,20101,Westbound Ellice at Roseberry,49.8947331691784,-97.2146283063552,Unchanged
951,20102,Eastbound Ellice at Roseberry,49.89457907631914,-97.21513526247696,Unchanged
952,20103,Westbound Ellice at Ferry,49.894793166468894,-97.2167704193944,Removed
953,20104,Northbound Ferry at Ellice,49.89411059108384,-97.21742216031156,Unchanged
954,20105,Westbound Sargent at Berry,49.898179167706154,-97.20944627320848,Removed
955,20106,Southbound Ferry at Ellice,49.89407763108153,-97.21761831074168,Unchanged
956,20107,Southbound Ferry at St. Matthews,49.89149047950942,-97.21783893314723,Unchanged
957,20108,Northbound Ferry at St. Matthews,49.890867180125554,-97.2176669694265,Unchanged
958,20109,Westbound Sargent at Ferry East,49.89835244909535,-97.21484284909782,Unchanged
959,20110,Westbound Sargent at Flight,49.89846233659139,-97.21847328607367,Unchanged
960,20111,Westbound Silver at Ferry,49.88802574032938,-97.217729868502,Unchanged
961,20112,Eastbound Silver at Ferry,49.88788746492085,-97.21751220623582,Unchanged
962,20113,Eastbound Silver at Roseberry,49.88781508096123,-97.2157328319778,Removed
963,20114,Westbound Silver at Roseberry,49.88793579189147,-97.21539424731408,Unchanged
964,20115,Eastbound Silver at Parkview,49.88772401865452,-97.21332765450006,Unchanged
965,20116,Westbound Silver at Marjorie,49.887835303087066,-97.21296156812492,Removed
966,20117,Eastbound Silver at Berry,49.88764297125998,-97.21099172599745,Unchanged
967,20118,Northbound Berry at Silver,49.88745543314623,-97.2104974641675,Unchanged
968,20119,Southbound Berry at Ness,49.88406308102816,-97.21099877921534,Unchanged
969,20120,Southbound Berry at Portage,49.878978698113904,-97.21143726263831,Unchanged
970,20121,Northbound Flight at Standard Aero,49.900410996931846,-97.21884713583674,Removed
971,20122,Southbound Flight at Sargent,49.89863464503364,-97.21914927960964,Unchanged
972,20123,Eastbound Sargent at Ferry East,49.898182715071385,-97.214918739287,Unchanged
973,20124,Westbound Ness at Madison,49.88360037475074,-97.20319228629702,Unchanged
974,20125,Westbound Ness at Queen,49.88378862602199,-97.2077931639564,Unchanged
975,20127,Westbound Ness at Berry,49.88392393313781,-97.21072550151958,Unchanged
976,20128,Westbound Ness at Marjorie,49.88402790250783,-97.21338058927844,Removed
977,20129,Westbound Ness at Parkview,49.88409197481843,-97.21520189115472,Unchanged
978,20130,Westbound Ness at Collegiate,49.8841654368687,-97.21705069388062,Removed
979,20131,Westbound Ness at Rutland,49.88430135797041,-97.22062342915947,Removed
980,20132,Westbound Ness at Sackville,49.88439034464458,-97.22290323412832,Unchanged
981,20133,Westbound Ness at Albany,49.88447694009097,-97.22503000125975,Removed
982,20134,Westbound Ness at Winchester,49.884622243375546,-97.22864419963037,Unchanged
983,20135,Westbound Ness at Mandeville,49.88472601413852,-97.23131328828885,Removed
984,20136,Westbound Ness at Woodlawn,49.88482009667864,-97.23394097735964,Unchanged
985,20137,Westbound Ness at Air Force,49.88495316626988,-97.2373607718701,Unchanged
986,20138,Westbound Ness at Conway,49.88506889834854,-97.24023828087864,Removed
987,20139,Westbound Ness at Mount Royal,49.88525406808085,-97.24532678776644,Unchanged
988,20140,Westbound Ness at Strathmillan,49.885382230385595,-97.24903916871172,Unchanged
989,20141,Westbound Ness at Whytewold,49.88559796928926,-97.2543911438539,Unchanged
990,20142,Westbound Ness at Rita,49.88570741315322,-97.25687915091407,Removed
991,20143,Westbound Ness at Braintree,49.88583813227353,-97.26018777593175,Unchanged
992,20144,Eastbound Sargent at Berry,49.89802402239848,-97.20988369575991,Unchanged
993,20145,Eastbound Sargent at Bradford,49.897877768414055,-97.20508494804469,Removed
994,20146,Northbound Saulteaux at Saulteaux A,49.89617984732952,-97.26062347982143,Unchanged
995,20147,Eastbound Wellington at Flight,49.90099448096332,-97.21993972657808,Unchanged
996,20148,Northbound Saulteaux at Saulteaux D,49.89828310319789,-97.26051999867468,Unchanged
997,20149,Westbound Logan at Keewatin,49.92193254955567,-97.19597181474306,Removed
998,20150,Southbound Saulteaux at Saulteaux F,49.89503345825227,-97.26395081311472,Removed
999,20152,Westbound Murray Park at Saulteaux,49.89475761577772,-97.26595186259746,Unchanged
1000,20153,Westbound Murray Park at Cree West,49.89488241956488,-97.26948412617244,Removed
1001,20154,Eastbound Murray Park at Moray,49.89384200423744,-97.2618771408106,Removed
1002,20156,Westbound Ness at Moray,49.88594472413079,-97.26309355737092,Unchanged
1003,20157,Westbound Ness at Wallasey,49.88602033996477,-97.2651373207604,Unchanged
1004,20158,Westbound Ness at Harcourt,49.88656765251899,-97.26925246440402,Unchanged
1005,20159,Westbound Ness at Prairie View,49.88748811182673,-97.27246337512396,Unchanged
1006,20160,Westbound Ness at Sturgeon,49.88800866030761,-97.2790299785938,Unchanged
1007,20161,Westbound Ness at Pebblewood,49.88806260164132,-97.28145051992496,Removed
1008,20162,Westbound Ness at Heritage,49.88812704711366,-97.28336949449334,Unchanged
1009,20163,Westbound Ness at Valley View,49.88823326368663,-97.28628939380832,Unchanged
1010,20164,Westbound Ness at School,49.88814012481593,-97.28850632157352,Unchanged
1011,20165,Westbound Ness at Vimy,49.888197359080735,-97.29116343921146,Unchanged
1012,20166,Westbound Ness at Parkdale,49.88828293821217,-97.29391701865944,Removed
1013,20167,Westbound Ness at Muriel,49.88861814712532,-97.29713517872644,Unchanged
1014,20168,Eastbound Ness at Muriel,49.88837578588767,-97.29594639416082,Unchanged
1015,20169,Eastbound Ness at Parkdale,49.88818407493199,-97.29453308120416,Removed
1016,20170,Eastbound Ness at Vimy,49.88808541431328,-97.2915015247472,Unchanged
1017,20171,Eastbound Ness at School,49.888022223726466,-97.28844088091192,Unchanged
1018,20172,Eastbound Ness at Kirby,49.88808687527718,-97.2855149360398,Unchanged
1019,20173,Eastbound Ness at Pebblewood,49.887954195540374,-97.28202517817424,Unchanged
1020,20174,Eastbound Ness at Sturgeon,49.8878443554658,-97.2788687567326,Unchanged
1021,20175,Eastbound Ness at Prairie View,49.88721300956623,-97.27211122578566,Unchanged
1022,20176,Eastbound Ness at Harcourt,49.88652998058015,-97.26974107321148,Unchanged
1023,20177,Eastbound Ness at Wallasey,49.88583219729329,-97.26458720332523,Unchanged
1024,20178,Eastbound Ness at Moray,49.88574403194808,-97.26230723306554,Unchanged
1025,20179,Eastbound Ness at Braintree,49.88562215439311,-97.25898436979202,Unchanged
1026,20180,Eastbound Ness at Rita,49.88552090782144,-97.25644038156726,Removed
1027,20181,Eastbound Ness at Whytewold,49.885421493791874,-97.2540216303748,Unchanged
1028,20182,Eastbound Ness at Strathmillan,49.88518959117144,-97.2481969336982,Unchanged
1029,20183,Eastbound Ness at Mount Royal,49.88505009121179,-97.24433184578288,Unchanged
1030,20184,Eastbound Ness at Conway,49.884909827776525,-97.2404250425538,Removed
1031,20185,Eastbound Ness at Sharp,49.88480690260975,-97.237797659579,Unchanged
1032,20186,Eastbound Ness at Woodlawn,49.88462925908342,-97.2332240365417,Unchanged
1033,20187,Eastbound Ness at Mandeville,49.88456802093014,-97.2315696449398,Removed
1034,20188,Eastbound Ness at Winchester,49.88446446902127,-97.2289144777073,Unchanged
1035,20189,Eastbound Ness at Albany,49.884347602705304,-97.2259813855306,Removed
1036,20190,Eastbound Ness at Sackville,49.8842144105472,-97.22257558712369,Unchanged
1037,20191,Eastbound Ness at Rutland,49.88414381645242,-97.2209076443512,Removed
1038,20192,Eastbound Ness at Ferry,49.88406356634171,-97.21861361153472,Unchanged
1039,20193,Eastbound Ness at Roseberry,49.88396207545784,-97.21611155244136,Unchanged
1040,20194,Eastbound Ness at Marjorie,49.88387059372613,-97.2136787390932,Removed
1041,20195,Eastbound Ness at Berry,49.88377841592878,-97.21120419699967,Unchanged
1042,20196,Northbound Berry at Ness,49.88361999878579,-97.21084810669632,Unchanged
1043,20197,Eastbound Ness at Queen,49.883625301456334,-97.2077017653898,Unchanged
1044,20198,Eastbound Ness at Kensington,49.88344993052492,-97.20509112160994,Unchanged
1045,20199,Eastbound Ness at St. James,49.883402086093376,-97.2025871269602,Removed
1046,20200,Westbound Portage at Century,49.87992577955563,-97.20405254021924,Unchanged
1047,20201,Westbound Portage at Queen,49.87928725050996,-97.20754225127772,Unchanged
1048,20202,Westbound Portage at Woodlands,49.87994024158453,-97.28084805586418,Removed
1049,20205,Westbound Portage at Berry,49.87897547397481,-97.21122858693504,Unchanged
1050,20206,Westbound Portage at Marjorie,49.878844857501655,-97.21442100615526,Unchanged
1051,20207,Westbound Portage at Collegiate,49.87877643917789,-97.21756935803432,Removed
1052,20208,Westbound Portage at Inglewood,49.87873577408425,-97.21960311383934,Unchanged
1053,20209,Westbound Portage at Amherst,49.8786785727551,-97.22231953166568,Unchanged
1054,20210,Westbound Portage at Albany,49.878642273206545,-97.22523004949834,Removed
1055,20211,Westbound Portage at Linwood,49.878232415533894,-97.22783408977534,Unchanged
1056,20212,Westbound Portage at Overdale (Assiniboine Park),49.87741363872747,-97.23075925603496,Unchanged
1057,20213,Westbound Portage at Belvidere,49.87734052897095,-97.23362927486262,Removed
1058,20214,Westbound Portage at Woodlawn,49.87732273373179,-97.23541157547707,Unchanged
1059,20215,Westbound Portage at Sharp,49.877061239572264,-97.2377316739278,Unchanged
1060,20216,Westbound Portage at Conway,49.87668736968853,-97.24094664586552,Unchanged
1061,20217,Westbound Portage at Mount Royal East,49.876396768639594,-97.24372706174952,Removed
1062,20218,Westbound Portage at Mount Royal,49.87622451103311,-97.24541748877122,Unchanged
1063,20219,Westbound Portage at Traill,49.8759948977933,-97.24866888048966,Removed
1064,20220,Westbound Portage at Strathmillan,49.87581677812699,-97.25116677133288,Unchanged
1065,20221,Westbound Portage at Whytewold,49.87552616932839,-97.25455949210526,Unchanged
1066,20222,Westbound Portage at Rita,49.87512884385355,-97.25863801719753,Unchanged
1067,20223,Westbound Portage at Moray,49.87552208530534,-97.2626602654768,Removed
1068,20224,Westbound Portage at Aldine,49.875992435164086,-97.26463376364546,Removed
1069,20225,Westbound Portage at Thompson,49.87651627583698,-97.26657754655608,Unchanged
1070,20226,Westbound Portage at Harcourt,49.8773163971498,-97.26955542151664,Removed
1071,20227,Westbound Portage at Woodhaven,49.87799355049165,-97.27213412267186,Unchanged
1072,20228,Westbound Portage at Booth,49.87852957458864,-97.27430034204016,Removed
1073,20230,Westbound Portage at Sturgeon,49.87947233020556,-97.27841480569806,Unchanged
1074,20231,Westbound Portage at Country Club,49.88031881906557,-97.28332628080786,Unchanged
1075,20232,Westbound Portage at Greenway,49.88078628759561,-97.2863442788684,Unchanged
1076,20233,Westbound Portage at Banting,49.881407591562024,-97.29003898972262,Unchanged
1077,20234,Westbound Portage at Vimy,49.881667829654035,-97.29182551793134,Removed
1078,20235,Westbound Portage at Parkhill,49.88199773754506,-97.29406898258354,Unchanged
1079,20236,Westbound Portage at Muriel,49.88233290718424,-97.29606172285834,Unchanged
1080,20237,Westbound Portage at Rouge,49.88285174065331,-97.2995375422402,Unchanged
1081,20238,Westbound Portage at Sumach,49.88315431192313,-97.30238066380288,Removed
1082,20239,Eastbound Portage at Westwood,49.88150197861926,-97.29277795032618,Unchanged
1083,20240,Westbound Portage at Raquette,49.883110728329015,-97.30431717386814,Unchanged
1084,20241,Westbound Portage at Bedson,49.88284597975315,-97.30712450029768,Unchanged
1085,20242,Westbound Portage at David,49.882612046328425,-97.30958270476516,Removed
