stop_id,route_id,direction_id,service_id,n_departures,mean_headway
40201,77,0,2,36,1200
40202,77,0,2,36,1200
40203,77,0,2,36,1200
40204,77,0,2,36,1200
40205,90,0,2,15,2880
40206,77,0,2,36,1200
40206,85,1,2,15,2880
40207,43,1,2,16,2700
40207,77,0,2,36,1200
40207,85,1,2,15,2880
40207,90,1,2,16,2700
40208,43,1,2,16,2700
40208,45,0,2,24,1800
40208,90,1,2,16,2700
40209,43,1,2,16,2700
40209,47,1,2,55,785
40209,90,1,2,16,2700
40210,43,0,2,17,2541
40210,47,0,2,56,771
40210,90,0,2,16,2700
40211,43,1,2,16,2700
40211,45,0,2,24,1800
40211,90,1,2,16,2700
40212,43,0,2,17,2541
40212,45,1,2,24,1800
40212,90,0,2,16,2700
40213,77,1,2,36,1200
40214,77,1,2,36,1200
40215,77,1,2,36,1200
40216,77,1,2,35,1234
40217,77,1,2,35,1234
40218,90,1,2,16,2700
40219,77,0,2,36,1200
40219,85,1,2,15,2880
40220,42,0,2,9,4800
40220,92,0,2,11,3927
40222,77,1,2,36,1200
40222,85,0,2,15,2880
40223,43,1,2,16,2700
40223,90,1,2,16,2700
40224,43,0,2,17,2541
40224,90,0,2,16,2700
40225,43,0,2,17,2541
40225,90,0,2,16,2700
40226,43,0,2,17,2541
40226,45,1,2,24,1800
40226,90,0,2,16,2700
40229,47,1,2,55,785
40230,47,0,2,56,771
40231,45,1,2,24,1800
40232,45,0,2,24,1800
40233,44,1,2,34,1271
40233,77,0,2,36,1200
40234,44,0,2,35,1234
40234,77,1,2,36,1200
40235,85,1,2,15,2880
40235,90,1,2,16,2700
40236,85,0,2,14,3086
40236,90,0,2,15,2880
40237,90,1,2,16,2700
40239,86,0,2,4,10800
40239,87,0,2,2,21600
40240,43,1,2,16,2700
40240,90,1,2,16,2700
40241,43,1,2,16,2700
40241,90,1,2,16,2700
40242,43,0,2,17,2541
40242,90,0,2,16,2700
40243,43,0,2,17,2541
40244,45,1,2,24,1800
40245,45,0,2,24,1800
40246,44,0,2,18,2400
40247,44,0,2,18,2400
40248,44,0,2,18,2400
40249,44,0,2,18,2400
40250,44,0,2,18,2400
40251,44,0,2,18,2400
40252,44,0,2,18,2400
40253,44,0,2,18,2400
40254,85,0,2,14,3086
40254,90,0,2,15,2880
40255,44,0,2,18,2400
40256,44,0,2,18,2400
40257,44,0,2,18,2400
40258,43,1,2,16,2700
40259,43,0,2,17,2541
40260,45,1,2,24,1800
40261,45,0,2,24,1800
40262,47,1,2,55,785
40263,47,0,2,57,758
40264,44,1,2,17,2541
40264,77,0,2,36,1200
40265,44,0,2,18,2400
40265,77,1,2,36,1200
40266,44,1,2,17,2541
40267,44,1,2,17,2541
40268,44,1,2,17,2541
40269,44,1,2,17,2541
40270,44,1,2,17,2541
40271,44,1,2,17,2541
40272,85,1,2,15,2880
40272,90,1,2,16,2700
40273,44,1,2,17,2541
40274,44,1,2,17,2541
40275,44,1,2,17,2541
40276,43,1,2,16,2700
40276,44,1,2,17,2541
40277,43,0,2,17,2541
40277,44,0,2,18,2400
40278,44,1,2,17,2541
40278,77,0,2,36,1200
40279,77,1,2,36,1200
40280,85,1,2,15,2880
40280,90,1,2,16,2700
40281,85,0,2,14,3086
40281,90,0,2,15,2880
40282,43,1,2,16,2700
40282,44,1,2,17,2541
40283,43,0,2,17,2541
40283,44,0,2,18,2400
40284,45,1,2,24,1800
40285,45,0,2,24,1800
40286,47,1,2,55,785
40287,47,0,2,57,758
40288,45,1,2,24,1800
40289,45,0,2,24,1800
40290,44,0,2,18,2400
40290,77,0,2,36,1200
40290,85,1,2,14,3086
40291,44,1,2,17,2541
40291,77,1,2,36,1200
40291,85,0,2,14,3086
40292,44,0,2,18,2400
40292,77,0,2,36,1200
40292,85,1,2,15,2880
40293,44,1,2,17,2541
40293,77,1,2,36,1200
40293,85,0,2,14,3086
40294,44,0,2,18,2400
40294,77,0,2,36,1200
40294,85,1,2,15,2880
40295,44,1,2,17,2541
40295,77,1,2,36,1200
40295,85,0,2,14,3086
40296,44,0,2,17,2541
40296,85,1,2,15,2880
40297,44,0,2,18,2400
40297,85,1,2,15,2880
40298,44,1,2,17,2541
40298,85,0,2,14,3086
40299,44,0,2,18,2400
40299,85,1,2,15,2880
40300,44,1,2,17,2541
40300,85,0,2,14,3086
40301,44,0,2,18,2400
40301,85,1,2,15,2880
40302,44,0,2,18,2400
40302,85,1,2,15,2880
40303,44,1,2,17,2541
40303,85,0,2,14,3086
40304,44,1,2,17,2541
40304,85,0,2,14,3086
40305,44,0,2,18,2400
40305,85,1,2,15,2880
40306,44,0,2,17,2541
40306,85,1,2,15,2880
40307,44,1,2,18,2400
40307,85,0,2,14,3086
40308,85,0,2,14,3086
40308,90,0,2,15,2880
40309,44,0,2,17,2541
40310,44,0,2,17,2541
40311,44,0,2,17,2541
40312,43,1,2,16,2700
40312,44,1,2,17,2541
40313,45,1,2,24,1800
40314,47,1,2,55,785
40315,90,1,2,16,2700
40316,44,1,2,18,2400
40317,44,1,2,18,2400
40318,44,1,2,17,2541
40319,44,1,2,17,2541
40320,43,0,2,16,2700
40320,44,0,2,35,1234
40321,45,0,2,24,1800
40322,47,0,2,57,758
40323,90,1,2,16,2700
40324,44,0,2,17,2541
40325,44,0,2,17,2541
40326,44,0,2,17,2541
40327,44,0,2,17,2541
40328,44,0,2,17,2541
40329,44,0,2,17,2541
40330,44,0,2,17,2541
40331,45,1,2,24,1800
40332,45,0,2,24,1800
40333,44,1,2,17,2541
40334,44,0,2,17,2541
40335,45,1,2,24,1800
40336,47,1,2,55,785
40337,47,0,2,56,771
40338,44,1,2,17,2541
40339,45,0,2,24,1800
40340,44,1,2,17,2541
40340,45,1,2,24,1800
40341,44,0,2,17,2541
40341,45,0,2,24,1800
40342,90,0,2,15,2880
40343,43,1,2,16,2700
40343,44,1,2,17,2541
40344,43,0,2,16,2700
40344,44,0,2,18,2400
40345,44,1,2,17,2541
40346,44,1,2,17,2541
40347,44,1,2,17,2541
40348,44,1,2,17,2541
40349,44,1,2,17,2541
40350,44,1,2,17,2541
40351,90,1,2,16,2700
40352,90,1,2,16,2700
40353,90,0,2,15,2880
40354,43,1,2,16,2700
40355,43,0,2,16,2700
40355,44,0,2,18,2400
40356,40,0,2,10,4320
40356,85,0,2,14,3086
40357,40,1,2,5,8640
40357,85,1,2,14,3086
40358,40,1,2,5,8640
40358,85,1,2,14,3086
40359,40,0,2,10,4320
40359,85,0,2,14,3086
40360,40,0,2,10,4320
40360,85,0,2,14,3086
40361,40,1,2,5,8640
40361,85,1,2,14,3086
40362,40,0,2,10,4320
40362,85,0,2,14,3086
40363,40,1,2,5,8640
40363,85,1,2,14,3086
40364,40,0,2,10,4320
40364,85,0,2,14,3086
40365,40,1,2,5,8640
40365,85,1,2,14,3086
40369,11,1,2,70,617
40370,11,1,2,70,617
40370,20,0,2,22,1964
40371,11,1,2,70,617
40372,11,1,2,70,617
40373,11,1,2,70,617
40374,11,1,2,70,617
40375,11,1,2,70,617
40376,11,1,2,70,617
40377,11,1,2,70,617
40378,11,1,2,69,626
40379,11,1,2,69,626
40379,40,0,2,10,4320
40379,41,0,2,18,2400
40380,44,1,2,17,2541
40381,11,1,2,69,626
40381,90,1,2,15,2880
40382,11,1,2,69,626
40382,90,1,2,15,2880
40383,11,1,2,69,626
40383,90,1,2,15,2880
40384,11,1,2,69,626
40384,90,1,2,15,2880
40385,11,1,2,69,626
40385,90,1,2,15,2880
40387,11,1,2,69,626
40387,40,0,2,10,4320
40387,41,0,2,18,2400
40387,90,1,2,15,2880
40388,11,1,2,69,626
40388,77,0,2,37,1168
40388,90,1,2,16,2700
40389,11,1,2,69,626
40389,77,0,2,37,1168
40389,90,1,2,16,2700
40390,11,1,2,70,617
40390,40,0,2,10,4320
40390,41,0,2,18,2400
40390,77,0,2,37,1168
40390,90,1,2,16,2700
40391,11,1,2,53,815
40391,41,0,2,18,2400
40391,77,0,2,37,1168
40392,11,1,2,53,815
40392,41,0,2,9,4800
40392,77,0,2,37,1168
40392,85,1,2,15,2880
40392,90,1,2,16,2700
40393,11,1,2,35,1234
40393,41,0,2,9,4800
40393,77,0,2,37,1168
40394,11,1,2,35,1234
40394,41,0,2,9,4800
40395,11,1,2,35,1234
40395,41,0,2,9,4800
40396,11,1,2,35,1234
40396,41,0,2,9,4800
40397,11,1,2,36,1200
40397,41,0,2,9,4800
40398,11,1,2,36,1200
40398,41,0,2,9,4800
40399,11,1,2,36,1200
40399,41,0,2,9,4800
40400,90,0,2,15,2880
40401,11,0,2,18,2400
40401,40,0,2,10,4320
40401,85,0,2,14,3086
40402,11,1,2,17,2541
40402,40,1,2,5,8640
40402,85,1,2,14,3086
40403,77,1,2,35,1234
40403,85,0,2,15,2880
40404,11,0,2,36,1200
40404,11,1,2,36,1200
40404,41,0,2,9,4800
40404,41,1,2,5,8640
40405,11,0,2,35,1234
40405,41,1,2,5,8640
40406,11,0,2,35,1234
40406,41,1,2,5,8640
40407,11,0,2,35,1234
40407,41,1,2,5,8640
40408,11,0,2,35,1234
40408,41,1,2,5,8640
40409,11,0,2,35,1234
40409,41,1,2,5,8640
40410,11,0,2,35,1234
40410,41,1,2,5,8640
40411,11,0,2,35,1234
40411,41,1,2,5,8640
40412,11,0,2,35,1234
40412,41,1,2,5,8640
40414,11,0,2,35,1234
40414,41,1,2,5,8640
40415,11,0,2,35,1234
40415,41,1,2,5,8640
40415,77,1,2,35,1234
40416,11,0,2,35,1234
40416,41,1,2,5,8640
40416,77,1,2,35,1234
40417,11,0,2,54,800
40417,41,1,2,10,4320
40417,77,1,2,35,1234
40418,11,0,2,54,800
40418,41,1,2,10,4320
40418,77,1,2,35,1234
40419,11,0,2,68,635
40419,77,1,2,36,1200
40419,90,0,2,16,2700
40420,11,0,2,68,635
40420,77,1,2,36,1200
40420,90,0,2,16,2700
40421,11,0,2,68,635
40421,40,1,2,6,7200
40421,41,1,2,11,3927
40421,90,0,2,16,2700
40422,11,0,2,68,635
40422,90,0,2,16,2700
40423,11,0,2,68,635
40423,90,0,2,16,2700
40424,11,0,2,68,635
40424,90,0,2,16,2700
40425,11,0,2,68,635
40425,90,0,2,16,2700
40426,11,0,2,68,635
40426,90,0,2,16,2700
40427,11,0,2,68,635
40427,90,0,2,16,2700
40428,11,0,2,67,645
40428,40,1,2,6,7200
40428,41,1,2,11,3927
40429,11,0,2,68,635
40430,11,0,2,68,635
40431,11,0,2,68,635
40432,11,0,2,68,635
40433,11,0,2,68,635
40434,11,0,2,68,635
40435,11,0,2,68,635
40436,11,0,2,68,635
40437,11,0,2,68,635
40437,20,1,2,21,2057
40438,20,1,2,22,1964
40439,20,1,2,22,1964
40440,20,0,2,22,1964
40441,20,0,2,22,1964
40442,20,0,2,22,1964
40443,11,0,2,68,635
40445,47,0,2,56,771
40446,47,0,2,56,771
40447,42,0,2,9,4800
40447,46,0,2,9,4800
40447,47,0,2,56,771
40447,48,0,2,6,7200
40448,42,1,2,4,10800
40448,46,1,2,5,8640
40448,47,1,2,55,785
40448,48,1,2,4,10800
40449,43,1,2,16,2700
40450,43,0,2,16,2700
40451,43,0,2,16,2700
40452,43,1,2,16,2700
40453,43,0,2,16,2700
40454,43,1,2,16,2700
40455,43,0,2,16,2700
40456,44,1,2,17,2541
40456,45,1,2,24,1800
40457,44,0,2,17,2541
40457,45,0,2,24,1800
40458,44,0,2,17,2541
40458,45,0,2,24,1800
40459,44,1,2,17,2541
40459,45,1,2,24,1800
40460,44,1,2,17,2541
40460,45,1,2,24,1800
40461,44,0,2,17,2541
40461,45,0,2,24,1800
40462,44,1,2,17,2541
40463,44,1,2,17,2541
40463,45,1,2,24,1800
40464,45,1,2,24,1800
40465,45,0,2,24,1800
40466,45,1,2,24,1800
40467,44,0,2,17,2541
40467,45,0,2,24,1800
40469,44,0,2,35,1234
40470,47,1,2,56,771
40471,47,1,2,55,785
40472,44,1,2,34,1271
40473,43,1,2,16,2700
40474,20,0,2,22,1964
40474,43,0,2,16,2700
40475,20,1,2,22,1964
40475,43,1,2,16,2700
40476,20,0,2,22,1964
40476,43,0,2,16,2700
40477,20,1,2,22,1964
40477,43,1,2,16,2700
40478,20,0,2,22,1964
40478,43,0,2,16,2700
40479,20,1,2,22,1964
40479,43,1,2,16,2700
40481,20,1,2,22,1964
40481,43,1,2,16,2700
40482,20,0,2,22,1964
40482,43,0,2,16,2700
40483,20,0,2,22,1964
40483,43,0,2,16,2700
40484,20,1,2,22,1964
40484,43,1,2,16,2700
40485,20,1,2,22,1964
40486,20,0,2,22,1964
40487,20,1,2,22,1964
40488,20,0,2,22,1964
40489,20,1,2,22,1964
40490,20,0,2,22,1964
40491,20,1,2,22,1964
40492,20,0,2,22,1964
40493,20,0,2,22,1964
40494,20,1,2,22,1964
40495,20,1,2,22,1964
40496,20,0,2,22,1964
40497,20,0,2,22,1964
40498,20,1,2,22,1964
40499,20,0,2,22,1964
40500,20,1,2,22,1964
40501,20,0,2,22,1964
40501,20,1,2,22,1964
40502,90,1,2,15,2880
40503,90,0,2,16,2700
40504,90,1,2,15,2880
40505,90,0,2,16,2700
40506,90,1,2,15,2880
40507,90,0,2,16,2700
40508,90,1,2,15,2880
40509,90,0,2,16,2700
40510,90,1,2,15,2880
40511,90,0,2,15,2880
40512,90,1,2,16,2700
40513,90,0,2,15,2880
40514,43,1,2,16,2700
40515,43,0,2,16,2700
40516,20,1,2,22,1964
40516,44,1,2,17,2541
40517,20,0,2,22,1964
40518,20,1,2,22,1964
40519,20,0,2,22,1964
40520,20,1,2,22,1964
40521,20,0,2,22,1964
40522,20,1,2,22,1964
40523,77,0,2,37,1168
40524,77,1,2,36,1200
40525,77,0,2,37,1168
40526,77,0,2,37,1168
40527,77,1,2,36,1200
40528,77,1,2,36,1200
40529,77,0,2,36,1200
40530,77,1,2,36,1200
40531,77,0,2,36,1200
40532,77,0,2,36,1200
40533,77,1,2,36,1200
40534,44,1,2,17,2541
40535,77,1,2,36,1200
40536,77,0,2,36,1200
40538,41,1,2,4,10800
40538,85,1,2,14,3086
40539,90,1,2,16,2700
40540,90,0,2,16,2700
40541,90,1,2,16,2700
40542,90,0,2,16,2700
40543,90,0,2,16,2700
40544,90,1,2,16,2700
40545,90,1,2,16,2700
40546,90,0,2,16,2700
40547,90,1,2,16,2700
40548,90,0,2,16,2700
40549,11,0,2,18,2400
40549,40,1,2,6,7200
40549,90,0,2,16,2700
40550,11,1,2,17,2541
40550,40,0,2,10,4320
40551,11,0,2,18,2400
40551,40,1,2,6,7200
40552,11,1,2,17,2541
40552,40,0,2,10,4320
40552,90,1,2,16,2700
40553,11,1,2,17,2541
40553,40,0,2,10,4320
40553,90,1,2,16,2700
40554,11,1,2,17,2541
40554,40,0,2,10,4320
40554,90,1,2,16,2700
40555,11,0,2,18,2400
40555,40,1,2,6,7200
40555,90,0,2,16,2700
40556,11,1,2,17,2541
40556,40,0,2,10,4320
40556,90,1,2,16,2700
40557,11,0,2,18,2400
40557,40,1,2,6,7200
40557,90,0,2,16,2700
40558,43,1,2,16,2700
40559,43,0,2,16,2700
40560,85,1,2,15,2880
40560,90,1,2,16,2700
40561,85,0,2,14,3086
40561,90,0,2,16,2700
40562,90,1,2,16,2700
40563,90,1,2,16,2700
40564,90,0,2,16,2700
40565,90,1,2,16,2700
40566,90,0,2,16,2700
40567,90,0,2,16,2700
40568,90,1,2,16,2700
40569,90,1,2,16,2700
40570,85,0,2,14,3086
40570,90,0,2,16,2700
40571,11,0,2,18,2400
40572,11,1,2,17,2541
40573,11,0,2,18,2400
40574,11,1,2,18,2400
40575,11,0,2,18,2400
40576,11,0,2,18,2400
40577,11,1,2,18,2400
40578,11,0,2,18,2400
40579,11,1,2,18,2400
40580,11,0,2,18,2400
40580,41,1,2,5,8640
40581,11,1,2,18,2400
40582,11,1,2,18,2400
40582,41,0,2,9,4800
40583,11,0,2,18,2400
40583,41,1,2,5,8640
40584,11,1,2,18,2400
40584,41,0,2,9,4800
40585,11,0,2,18,2400
40585,40,1,2,6,7200
40585,90,0,2,16,2700
40586,11,0,2,18,2400
40586,41,1,2,5,8640
40588,11,1,2,18,2400
40588,41,0,2,9,4800
40589,11,1,2,18,2400
40589,41,0,2,9,4800
40590,11,0,2,18,2400
40590,41,1,2,5,8640
40591,11,1,2,18,2400
40591,41,0,2,9,4800
40592,11,0,2,18,2400
40592,41,1,2,5,8640
40593,11,0,2,18,2400
40593,40,1,2,6,7200
40593,85,1,2,15,2880
40594,11,1,2,17,2541
40594,40,0,2,10,4320
40595,11,0,2,18,2400
40595,40,1,2,6,7200
40595,85,1,2,15,2880
40596,11,1,2,17,2541
40596,40,0,2,10,4320
40596,85,0,2,14,3086
40597,11,1,2,18,2400
40597,40,0,2,10,4320
40597,41,0,2,9,4800
40597,85,0,2,14,3086
40600,11,0,2,18,2400
40600,40,1,2,5,8640
40600,41,1,2,5,8640
40600,85,1,2,14,3086
40601,41,0,2,9,4800
40601,85,0,2,14,3086
40602,41,1,2,5,8640
40602,85,1,2,14,3086
40603,41,0,2,9,4800
40603,85,0,2,14,3086
40604,41,0,2,9,4800
40604,85,0,2,14,3086
40605,41,1,2,5,8640
40605,85,1,2,14,3086
40606,41,0,2,9,4800
40606,85,0,2,14,3086
40607,41,1,2,4,10800
40607,85,1,2,14,3086
40608,11,1,2,36,1200
40608,41,0,2,9,4800
40609,41,1,2,4,10800
40609,85,1,2,14,3086
40610,41,0,2,9,4800
40610,85,0,2,14,3086
40611,41,0,2,9,4800
40611,85,0,2,14,3086
40612,41,1,2,4,10800
40612,85,1,2,14,3086
40613,41,0,2,9,4800
40613,85,0,2,14,3086
40614,41,0,2,9,4800
40614,85,0,2,14,3086
40615,41,1,2,4,10800
40615,85,1,2,14,3086
40616,41,1,2,4,10800
40616,85,1,2,14,3086
40617,41,0,2,9,4800
40617,85,0,2,14,3086
40618,41,1,2,4,10800
40618,85,1,2,14,3086
40619,41,0,2,9,4800
40619,85,0,2,14,3086
40620,41,0,2,9,4800
40620,85,0,2,14,3086
40621,41,1,2,4,10800
40621,85,1,2,14,3086
40622,42,0,2,9,4800
40622,42,1,2,3,14400
40622,92,1,2,11,3927
40623,41,1,2,4,10800
40623,85,1,2,14,3086
40624,41,0,2,9,4800
40624,85,0,2,14,3086
40625,41,1,2,4,10800
40625,85,1,2,14,3086
40626,41,0,2,9,4800
40626,85,0,2,14,3086
40629,11,1,2,36,1200
40629,41,0,2,9,4800
40630,11,0,2,68,635
40631,42,0,2,9,4800
40631,42,1,2,3,14400
40631,92,1,2,11,3927
40632,42,0,2,9,4800
40632,42,1,2,3,14400
40632,92,1,2,11,3927
40633,42,0,2,9,4800
40633,42,1,2,3,14400
40633,92,1,2,11,3927
40634,42,0,2,9,4800
40634,42,1,2,3,14400
40634,92,1,2,11,3927
40635,42,0,2,9,4800
40635,42,1,2,3,14400
40635,92,1,2,11,3927
40636,89,0,2,12,3600
40636,90,0,2,8,5400
40637,46,0,2,5,8640
40637,46,1,2,5,8640
40637,47,0,2,29,1490
40637,47,1,2,29,1490
40637,48,0,2,6,7200
40637,89,0,2,12,3600
40637,90,0,2,8,5400
40638,43,1,2,16,2700
40639,43,0,2,16,2700
40640,11,0,2,35,1234
40640,41,1,2,5,8640
40642,42,0,2,9,4800
40642,42,1,2,3,14400
40642,92,1,2,11,3927
40644,11,0,2,18,2400
40644,11,1,2,17,2541
40645,45,0,2,24,1800
40645,77,1,2,36,1200
40645,85,0,2,15,2880
40646,11,1,2,18,2400
40646,40,0,2,10,4320
40647,11,0,2,18,2400
40647,40,1,2,5,8640
40648,11,0,2,18,2400
40648,40,1,2,5,8640
40649,11,1,2,18,2400
40649,40,0,2,10,4320
40650,11,1,2,18,2400
40650,40,0,2,10,4320
40651,11,0,2,18,2400
40651,40,1,2,5,8640
40652,11,0,2,18,2400
40652,40,1,2,5,8640
40653,11,1,2,18,2400
40653,40,0,2,10,4320
40654,11,0,2,18,2400
40654,40,1,2,5,8640
40655,11,1,2,18,2400
40655,40,0,2,10,4320
40656,11,1,2,18,2400
40656,40,0,2,10,4320
40657,11,0,2,18,2400
40657,40,1,2,5,8640
40658,11,0,2,18,2400
40658,40,1,2,5,8640
40659,11,1,2,18,2400
40659,40,0,2,10,4320
40660,11,0,2,18,2400
40660,40,1,2,5,8640
40660,85,1,2,14,3086
40661,11,1,2,18,2400
40661,40,0,2,10,4320
40662,45,1,2,24,1800
40662,77,0,2,36,1200
40662,85,1,2,15,2880
40664,40,0,2,10,4320
40665,40,0,2,10,4320
40665,85,0,2,14,3086
40666,40,0,2,10,4320
40666,85,0,2,14,3086
40667,40,0,2,10,4320
40667,85,0,2,14,3086
40668,85,0,2,14,3086
40668,90,0,2,15,2880
40669,44,1,2,17,2541
40670,77,0,2,36,1200
40671,90,0,2,16,2700
40672,43,1,2,16,2700
40672,90,1,2,16,2700
40673,43,1,2,16,2700
40674,40,0,2,10,4320
40674,85,0,2,14,3086
40675,85,1,2,15,2880
40675,90,1,2,16,2700
40676,40,0,2,10,4320
40676,85,0,2,14,3086
40679,85,1,2,14,3086
40679,90,1,2,16,2700
40681,11,1,2,70,617
40682,11,1,2,35,1234
40682,41,0,2,9,4800
40683,11,1,2,35,1234
40683,41,0,2,9,4800
40684,40,1,2,4,10800
40684,85,1,2,14,3086
40685,49,1,2,6,7200
40685,87,1,2,3,14400
40686,44,1,2,17,2541
40687,44,1,2,17,2541
40688,48,0,2,6,7200
40688,89,0,2,12,3600
40688,90,0,2,8,5400
40689,77,0,2,36,1200
40689,85,1,2,15,2880
40690,77,1,2,35,1234
40690,85,0,2,14,3086
40691,40,1,2,4,10800
40691,85,1,2,14,3086
40692,11,1,2,35,1234
40692,41,0,2,9,4800
40693,11,0,2,35,1234
40693,41,1,2,5,8640
40694,44,1,2,34,1271
40694,77,0,2,36,1200
40695,44,0,2,35,1234
40696,44,0,2,35,1234
40697,44,0,2,35,1234
40698,44,0,2,35,1234
40700,44,1,2,34,1271
40701,44,1,2,34,1271
40702,44,1,2,17,2541
40703,44,1,2,34,1271
40704,44,0,2,35,1234
40704,77,1,2,36,1200
40705,40,1,2,4,10800
40705,85,1,2,14,3086
40706,40,1,2,4,10800
40706,85,1,2,14,3086
40707,49,0,2,3,14400
40707,90,0,2,8,5400
40709,49,0,2,3,14400
40710,49,0,2,3,14400
40711,49,0,2,3,14400
40712,49,1,2,6,7200
40713,49,1,2,6,7200
40714,49,1,2,6,7200
40716,49,1,2,6,7200
40716,90,1,2,8,5400
40717,48,0,2,6,7200
40717,48,1,2,2,21600
40717,49,0,2,3,14400
40717,49,1,2,6,7200
40717,89,0,2,12,3600
40717,89,1,2,11,3927
40717,90,0,2,8,5400
40717,90,1,2,7,6171
40718,46,0,2,7,6171
40718,47,0,2,28,1543
40718,48,1,2,2,21600
40718,89,1,2,11,3927
40718,90,1,2,7,6171
40719,46,0,2,7,6171
40719,47,0,2,28,1543
40719,48,1,2,2,21600
40719,89,1,2,11,3927
40719,90,1,2,7,6171
40720,46,0,2,7,6171
40720,47,0,2,28,1543
40720,48,1,2,2,21600
40720,89,1,2,11,3927
40720,90,1,2,7,6171
40721,46,0,2,7,6171
40721,47,0,2,28,1543
40721,48,1,2,2,21600
40722,46,0,2,5,8640
40722,47,0,2,29,1490
40722,48,0,2,6,7200
40723,48,1,2,2,21600
40724,40,1,2,5,8640
40724,85,1,2,14,3086
40725,48,1,2,2,21600
40726,48,1,2,2,21600
40727,48,0,2,6,7200
40728,48,0,2,6,7200
40729,48,0,2,6,7200
40730,48,0,2,6,7200
40731,89,1,2,11,3927
40731,90,1,2,7,6171
40732,48,1,2,2,21600
40732,89,1,2,11,3927
40732,90,1,2,7,6171
40733,48,1,2,2,21600
40733,89,1,2,11,3927
40733,90,1,2,7,6171
40734,48,1,2,3,14400
40734,89,1,2,11,3927
40734,90,1,2,8,5400
40735,42,0,2,9,4800
40735,42,1,2,2,21600
40735,92,0,2,11,3927
40736,42,0,2,9,4800
40736,42,1,2,3,14400
40736,92,1,2,11,3927
40737,42,0,2,9,4800
40737,42,1,2,3,14400
40737,92,1,2,11,3927
40738,40,0,2,10,4320
40738,85,0,2,14,3086
40739,40,0,2,10,4320
40739,85,0,2,14,3086
40740,40,1,2,5,8640
40740,85,1,2,14,3086
40741,40,1,2,5,8640
40741,85,1,2,14,3086
40742,11,1,2,17,2541
40742,85,1,2,14,3086
40743,11,1,2,17,2541
40743,85,1,2,14,3086
40744,11,0,2,18,2400
40744,85,0,2,14,3086
40745,11,0,2,18,2400
40745,85,0,2,14,3086
40746,11,0,2,18,2400
40747,40,0,2,10,4320
40749,11,1,2,17,2541
40750,85,0,2,14,3086
40750,90,0,2,16,2700
40752,11,1,2,17,2541
40753,40,1,2,5,8640
40755,48,1,2,2,21600
40756,47,1,2,55,785
40757,77,1,2,36,1200
40758,77,0,2,37,1168
40759,77,1,2,35,1234
40760,86,0,2,4,10800
40761,86,0,2,4,10800
40762,86,0,2,4,10800
40763,86,1,2,2,21600
40764,86,1,2,2,21600
40765,86,1,2,2,21600
40766,86,1,2,2,21600
40767,44,1,2,34,1271
40768,47,0,2,56,771
40769,44,0,2,35,1234
40769,48,1,2,3,14400
40769,89,1,2,11,3927
40771,47,0,2,57,758
40772,47,1,2,57,758
40773,49,1,2,6,7200
40773,86,0,2,4,10800
40774,45,0,2,24,1800
40775,45,1,2,24,1800
40775,85,1,2,15,2880
40776,48,0,2,6,7200
40777,45,0,2,24,1800
40777,86,1,2,3,14400
40777,87,1,2,5,8640
40777,92,1,2,10,4320
40778,45,0,2,23,1878
40778,45,1,2,24,1800
40778,86,0,2,4,10800
40778,87,0,2,4,10800
40778,92,0,2,11,3927
40780,45,0,2,24,1800
40780,45,1,2,24,1800
40780,86,0,2,4,10800
40780,86,1,2,3,14400
40780,87,0,2,4,10800
40780,87,1,2,5,8640
40780,92,0,2,11,3927
40780,92,1,2,10,4320
40784,43,0,2,17,2541
40784,43,1,2,17,2541
40784,89,0,2,12,3600
40784,89,1,2,11,3927
40784,90,0,2,16,2700
40785,45,0,2,23,1878
40785,45,1,2,24,1800
40785,85,0,2,15,2880
40785,85,1,2,15,2880
40786,47,0,2,56,771
40786,86,0,2,4,10800
40786,87,0,2,4,10800
40786,92,0,2,11,3927
40787,77,0,2,36,1200
40787,77,1,2,36,1200
40788,44,0,2,36,1200
40788,44,1,2,34,1271
40789,75,0,2,38,1137
40789,75,1,2,42,1029
40789,90,1,2,16,2700
40790,43,1,2,16,2700
40790,47,1,2,55,785
40790,90,1,2,16,2700
40792,49,0,2,3,14400
40792,90,0,2,8,5400
40793,49,1,2,6,7200
40793,90,1,2,8,5400
40794,85,0,2,14,3086
40794,90,0,2,16,2700
40795,85,0,2,14,3086
40796,85,0,2,14,3086
40797,85,1,2,14,3086
40798,85,1,2,14,3086
40799,85,1,2,14,3086
40799,90,1,2,16,2700
40800,44,0,2,36,1200
40800,47,1,2,57,758
40800,89,1,2,11,3927
40801,41,0,2,9,4800
40801,85,0,2,14,3086
40802,41,1,2,4,10800
40802,85,1,2,14,3086
40803,44,1,2,34,1271
40804,44,0,2,35,1234
40805,46,0,2,7,6171
40805,47,0,2,28,1543
40808,11,0,2,18,2400
40808,11,1,2,18,2400
40808,40,1,2,5,8640
40810,90,0,2,8,5400
40811,89,0,2,12,3600
40811,90,0,2,8,5400
40812,89,1,2,11,3927
40812,90,1,2,7,6171
40813,44,0,2,18,2400
40814,44,0,2,18,2400
40815,44,0,2,18,2400
40816,44,0,2,18,2400
40817,44,0,2,18,2400
40818,44,0,2,18,2400
40823,49,1,2,6,7200
40823,87,1,2,3,14400
40824,49,0,2,3,14400
40824,87,0,2,2,21600
40825,44,1,2,17,2541
40826,44,1,2,17,2541
40827,44,1,2,17,2541
