,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
4642,60760,60760,Eastbound Grandmont at Delorme West,49.770859298393525,-97.16499058466064,http://www.winnipegtransit.com/stops/60760,False
4643,60761,60761,Eastbound Grandmont at Delorme East,49.77114172791441,-97.162382715285,http://www.winnipegtransit.com/stops/60761,False
4644,60762,60762,Eastbound Grandmont at Pembina,49.77148387647329,-97.15731421948308,http://www.winnipegtransit.com/stops/60762,False
4645,60763,60763,Westbound South at Point Road,49.844645144426536,-97.136770925415,http://www.winnipegtransit.com/stops/60763,False
4646,60764,60764,Westbound South at Dowker,49.84172053513092,-97.14061098667284,http://www.winnipegtransit.com/stops/60764,False
4647,60772,60772,Westbound Clarence at Clarence Station,49.832643307209935,-97.1625001933882,http://www.winnipegtransit.com/stops/60772,False
4648,60773,60773,Northbound Irene at Clarence,49.83241767244833,-97.16471985325616,http://www.winnipegtransit.com/stops/60773,False
4649,60774,60774,Northbound Irene at Waller,49.83470470702905,-97.16656634460544,http://www.winnipegtransit.com/stops/60774,False
4650,60775,60775,Southbound Hamelin at Sony,49.83428461541955,-97.17185293551924,http://www.winnipegtransit.com/stops/60775,False
4651,60776,60776,Westbound Clarence at Hamelin,49.83039219467118,-97.1691629300319,http://www.winnipegtransit.com/stops/60776,False
4652,60777,60777,Westbound Clarence at Hamelin West,49.82930935494606,-97.17236035193008,http://www.winnipegtransit.com/stops/60777,False
4653,60778,60778,Westbound Clarence at MCI,49.828699381941576,-97.1741771218665,http://www.winnipegtransit.com/stops/60778,False
4654,60779,60779,Westbound Clarence at Waverley,49.827217290770136,-97.17887714080264,http://www.winnipegtransit.com/stops/60779,False
4655,60780,60780,Eastbound Tuxedo at Edgeland,49.86963515093749,-97.21041856858484,http://www.winnipegtransit.com/stops/60780,False
4656,60781,60781,Eastbound Taylor at Harrow,49.85710681452824,-97.15552002058348,http://www.winnipegtransit.com/stops/60781,False
4657,60782,60782,Eastbound Ducharme at Villeneuve,49.767845158784624,-97.15871600000033,http://www.winnipegtransit.com/stops/60782,False
4658,60783,60783,Westbound Des Trappistes at Pembina West,49.76439591735657,-97.15394462137247,http://www.winnipegtransit.com/stops/60783,False
4659,60784,60784,Southbound Irene at Waller,49.83445299554474,-97.16657586421306,http://www.winnipegtransit.com/stops/60784,False
4660,60785,60785,Southbound Irene at Clarence,49.832320769450625,-97.1648486782933,http://www.winnipegtransit.com/stops/60785,False
4661,60786,60786,Eastbound Clarence at Clarence Station,49.83291221327558,-97.16130795031025,http://www.winnipegtransit.com/stops/60786,False
